Starting job 4...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 7 | Pad: 5 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.4912, Time: 48.76s, CPU Mem: 4589.89 MB, GPU Mem: 2111.75 MB, CPU Usage: 16.30%, GPU Power: 31.44 W
Epoch 2/100, Loss: 1.1537, Time: 46.15s, CPU Mem: 4592.26 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.77 W
Epoch 3/100, Loss: 1.0501, Time: 46.22s, CPU Mem: 4592.55 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.67 W
Epoch 4/100, Loss: 0.9846, Time: 46.22s, CPU Mem: 4592.89 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.63 W
Epoch 5/100, Loss: 0.9345, Time: 46.04s, CPU Mem: 4592.15 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.67 W
Epoch 6/100, Loss: 0.8938, Time: 45.47s, CPU Mem: 4592.54 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.67 W
Epoch 7/100, Loss: 0.8573, Time: 46.13s, CPU Mem: 4592.93 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.57 W
Epoch 8/100, Loss: 0.8223, Time: 46.59s, CPU Mem: 4592.93 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.27 W
Epoch 9/100, Loss: 0.7915, Time: 46.81s, CPU Mem: 4592.44 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 31.64 W
Epoch 10/100, Loss: 0.7632, Time: 45.54s, CPU Mem: 4592.56 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.36 W
Epoch 11/100, Loss: 0.7372, Time: 46.09s, CPU Mem: 4592.93 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 32.12 W
