Starting job 3...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 7 | Pad: 5 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.4901, Time: 48.81s, CPU Mem: 4609.62 MB, GPU Mem: 2111.75 MB, CPU Usage: 16.00%, GPU Power: 28.33 W
Epoch 2/100, Loss: 1.1571, Time: 45.95s, CPU Mem: 4610.53 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 27.53 W
Epoch 3/100, Loss: 1.0622, Time: 45.71s, CPU Mem: 4610.81 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.83 W
Epoch 4/100, Loss: 0.9920, Time: 45.32s, CPU Mem: 4611.17 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 30.79 W
Epoch 5/100, Loss: 0.9449, Time: 45.36s, CPU Mem: 4610.68 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.00 W
Epoch 6/100, Loss: 0.9038, Time: 45.32s, CPU Mem: 4610.82 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 27.53 W
Epoch 7/100, Loss: 0.8642, Time: 46.31s, CPU Mem: 4611.01 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 27.62 W
Epoch 8/100, Loss: 0.8310, Time: 45.90s, CPU Mem: 4611.23 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 30.69 W
Epoch 9/100, Loss: 0.8000, Time: 45.51s, CPU Mem: 4610.73 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.53 W
Epoch 10/100, Loss: 0.7697, Time: 45.59s, CPU Mem: 4610.88 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 27.62 W
Epoch 11/100, Loss: 0.7453, Time: 45.93s, CPU Mem: 4611.23 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 31.20 W
Epoch 12/100, Loss: 0.7207, Time: 45.38s, CPU Mem: 4611.23 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 32.67 W
Epoch 13/100, Loss: 0.6989, Time: 45.77s, CPU Mem: 4610.73 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 30.29 W
Epoch 14/100, Loss: 0.6816, Time: 45.03s, CPU Mem: 4610.88 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 30.89 W
