Starting job 1...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 7 | Pad: 5 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.5043, Time: 72.47s, CPU Mem: 4593.97 MB, GPU Mem: 2445.75 MB, CPU Usage: 9.30%, GPU Power: 35.78 W
Epoch 2/100, Loss: 1.0379, Time: 47.30s, CPU Mem: 4596.05 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 57.98 W
Epoch 3/100, Loss: 0.9327, Time: 47.17s, CPU Mem: 4596.31 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 39.33 W
Epoch 4/100, Loss: 0.8709, Time: 47.24s, CPU Mem: 4596.68 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 44.97 W
Epoch 5/100, Loss: 0.8228, Time: 47.05s, CPU Mem: 4596.45 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.90%, GPU Power: 37.77 W
Epoch 6/100, Loss: 0.7818, Time: 46.64s, CPU Mem: 4596.46 MB, GPU Mem: 2445.75 MB, CPU Usage: 18.00%, GPU Power: 36.96 W
Epoch 7/100, Loss: 0.7480, Time: 47.42s, CPU Mem: 4596.72 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.70%, GPU Power: 61.73 W
Epoch 8/100, Loss: 0.7196, Time: 47.17s, CPU Mem: 4596.72 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 41.80 W
Epoch 9/100, Loss: 0.6905, Time: 46.79s, CPU Mem: 4596.22 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.90%, GPU Power: 36.86 W
Epoch 10/100, Loss: 0.6603, Time: 46.96s, CPU Mem: 4596.36 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 66.64 W
Epoch 11/100, Loss: 0.6359, Time: 48.19s, CPU Mem: 4596.36 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.50%, GPU Power: 34.59 W
Epoch 12/100, Loss: 0.6107, Time: 47.37s, CPU Mem: 4596.72 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 49.70 W
Epoch 13/100, Loss: 0.5907, Time: 47.81s, CPU Mem: 4595.97 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.60%, GPU Power: 54.63 W
Epoch 14/100, Loss: 0.5756, Time: 47.50s, CPU Mem: 4596.36 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.70%, GPU Power: 36.77 W
Epoch 15/100, Loss: 0.5581, Time: 47.62s, CPU Mem: 4596.47 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.70%, GPU Power: 64.01 W
Epoch 16/100, Loss: 0.5479, Time: 47.46s, CPU Mem: 4596.72 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.60%, GPU Power: 51.48 W
Epoch 17/100, Loss: 0.5365, Time: 47.70s, CPU Mem: 4595.97 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.70%, GPU Power: 34.89 W
Epoch 18/100, Loss: 0.5265, Time: 46.60s, CPU Mem: 4596.37 MB, GPU Mem: 2445.75 MB, CPU Usage: 18.00%, GPU Power: 47.24 W
Epoch 19/100, Loss: 0.5181, Time: 47.72s, CPU Mem: 4596.48 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 85.81 W
Epoch 20/100, Loss: 0.5100, Time: 47.63s, CPU Mem: 4596.73 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.60%, GPU Power: 42.61 W
Epoch 21/100, Loss: 0.5017, Time: 47.19s, CPU Mem: 4596.73 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 60.83 W
Epoch 22/100, Loss: 0.4968, Time: 47.25s, CPU Mem: 4596.23 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 52.56 W
Epoch 23/100, Loss: 0.4898, Time: 46.94s, CPU Mem: 4596.37 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 39.73 W
Epoch 24/100, Loss: 0.4850, Time: 47.11s, CPU Mem: 4596.73 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 69.21 W
Epoch 25/100, Loss: 0.4759, Time: 47.37s, CPU Mem: 4596.73 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 51.27 W
Epoch 26/100, Loss: 0.4736, Time: 47.26s, CPU Mem: 4596.23 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.70%, GPU Power: 55.05 W
Epoch 27/100, Loss: 0.4684, Time: 46.96s, CPU Mem: 4596.38 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 54.34 W
Epoch 28/100, Loss: 0.4626, Time: 47.74s, CPU Mem: 4596.73 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 43.00 W
Epoch 29/100, Loss: 0.4586, Time: 47.32s, CPU Mem: 4596.73 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 73.12 W
Epoch 30/100, Loss: 0.4568, Time: 47.39s, CPU Mem: 4596.23 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.70%, GPU Power: 51.98 W
Epoch 31/100, Loss: 0.4516, Time: 47.51s, CPU Mem: 4596.37 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.70%, GPU Power: 37.17 W
Epoch 32/100, Loss: 0.4481, Time: 47.60s, CPU Mem: 4596.48 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.50%, GPU Power: 43.89 W
Epoch 33/100, Loss: 0.4390, Time: 47.15s, CPU Mem: 4596.73 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 48.05 W
Epoch 34/100, Loss: 0.4380, Time: 47.24s, CPU Mem: 4595.98 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 36.86 W
Epoch 35/100, Loss: 0.4364, Time: 46.78s, CPU Mem: 4596.37 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.90%, GPU Power: 42.80 W
Epoch 36/100, Loss: 0.4335, Time: 47.09s, CPU Mem: 4596.48 MB, GPU Mem: 2445.75 MB, CPU Usage: 17.80%, GPU Power: 54.84 W
