Starting job 5...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 5 | Pad: 2 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.4709, Time: 46.59s, CPU Mem: 4607.32 MB, GPU Mem: 2111.75 MB, CPU Usage: 16.00%, GPU Power: 27.72 W
Epoch 2/100, Loss: 1.1532, Time: 44.94s, CPU Mem: 4610.74 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 29.03 W
Epoch 3/100, Loss: 1.0536, Time: 45.50s, CPU Mem: 4611.00 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 33.94 W
Epoch 4/100, Loss: 0.9888, Time: 44.69s, CPU Mem: 4611.38 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 27.82 W
Epoch 5/100, Loss: 0.9380, Time: 44.89s, CPU Mem: 4610.89 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.50 W
Epoch 6/100, Loss: 0.8918, Time: 44.90s, CPU Mem: 4611.03 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.91 W
Epoch 7/100, Loss: 0.8590, Time: 44.54s, CPU Mem: 4611.16 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.11 W
Epoch 8/100, Loss: 0.8225, Time: 45.29s, CPU Mem: 4611.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 27.72 W
Epoch 9/100, Loss: 0.7895, Time: 44.61s, CPU Mem: 4610.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 27.42 W
Epoch 10/100, Loss: 0.7633, Time: 44.87s, CPU Mem: 4611.05 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 27.43 W
Epoch 11/100, Loss: 0.7365, Time: 44.57s, CPU Mem: 4611.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 27.53 W
Epoch 12/100, Loss: 0.7137, Time: 45.40s, CPU Mem: 4611.42 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.51 W
Epoch 13/100, Loss: 0.6954, Time: 45.05s, CPU Mem: 4611.17 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.73 W
Epoch 14/100, Loss: 0.6778, Time: 44.74s, CPU Mem: 4611.42 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.01 W
Epoch 15/100, Loss: 0.6653, Time: 44.82s, CPU Mem: 4611.42 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 28.83 W
Epoch 16/100, Loss: 0.6518, Time: 44.45s, CPU Mem: 4611.42 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 29.62 W
Epoch 17/100, Loss: 0.6382, Time: 44.88s, CPU Mem: 4611.17 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.31 W
Epoch 18/100, Loss: 0.6275, Time: 44.00s, CPU Mem: 4611.44 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 34.44 W
