Starting job 8...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 5 | Pad: 2 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.4763, Time: 48.97s, CPU Mem: 4609.74 MB, GPU Mem: 2111.75 MB, CPU Usage: 16.30%, GPU Power: 30.66 W
Epoch 2/100, Loss: 1.1500, Time: 45.68s, CPU Mem: 4613.02 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.94 W
Epoch 3/100, Loss: 1.0462, Time: 45.79s, CPU Mem: 4613.28 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.57 W
Epoch 4/100, Loss: 0.9800, Time: 46.34s, CPU Mem: 4613.65 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.86 W
Epoch 5/100, Loss: 0.9284, Time: 46.64s, CPU Mem: 4613.16 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 31.54 W
Epoch 6/100, Loss: 0.8871, Time: 45.84s, CPU Mem: 4613.31 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.36 W
Epoch 7/100, Loss: 0.8492, Time: 45.84s, CPU Mem: 4613.68 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.86 W
Epoch 8/100, Loss: 0.8168, Time: 46.00s, CPU Mem: 4613.43 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.56 W
Epoch 9/100, Loss: 0.7845, Time: 46.42s, CPU Mem: 4612.93 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 34.39 W
Epoch 10/100, Loss: 0.7538, Time: 46.61s, CPU Mem: 4613.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.57 W
Epoch 11/100, Loss: 0.7298, Time: 46.28s, CPU Mem: 4613.68 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.57 W
Epoch 12/100, Loss: 0.7068, Time: 45.90s, CPU Mem: 4613.43 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.35 W
Epoch 13/100, Loss: 0.6877, Time: 46.49s, CPU Mem: 4612.93 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 29.86 W
Epoch 14/100, Loss: 0.6707, Time: 45.37s, CPU Mem: 4613.33 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.62 W
Epoch 15/100, Loss: 0.6577, Time: 46.05s, CPU Mem: 4613.68 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 31.05 W
Epoch 16/100, Loss: 0.6435, Time: 45.62s, CPU Mem: 4613.61 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.54 W
Epoch 17/100, Loss: 0.6318, Time: 45.72s, CPU Mem: 4612.93 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.17 W
Epoch 18/100, Loss: 0.6182, Time: 45.79s, CPU Mem: 4613.33 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.95 W
Epoch 19/100, Loss: 0.6065, Time: 46.14s, CPU Mem: 4613.68 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.26 W
Epoch 20/100, Loss: 0.5949, Time: 45.78s, CPU Mem: 4613.43 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.37 W
Epoch 21/100, Loss: 0.5892, Time: 45.44s, CPU Mem: 4612.93 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.96 W
Epoch 22/100, Loss: 0.5763, Time: 46.35s, CPU Mem: 4613.33 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.65 W
Epoch 23/100, Loss: 0.5717, Time: 45.66s, CPU Mem: 4613.68 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.24 W
Epoch 24/100, Loss: 0.5610, Time: 46.61s, CPU Mem: 4613.69 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.50%, GPU Power: 31.74 W
Epoch 25/100, Loss: 0.5534, Time: 46.35s, CPU Mem: 4613.19 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 34.40 W
Epoch 26/100, Loss: 0.5445, Time: 46.54s, CPU Mem: 4613.33 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 33.51 W
Epoch 27/100, Loss: 0.5401, Time: 46.19s, CPU Mem: 4613.44 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.54 W
Epoch 28/100, Loss: 0.5294, Time: 45.89s, CPU Mem: 4613.69 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.57 W
Epoch 29/100, Loss: 0.5292, Time: 46.10s, CPU Mem: 4613.69 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.26 W
Epoch 30/100, Loss: 0.5221, Time: 45.87s, CPU Mem: 4613.19 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.57 W
Epoch 31/100, Loss: 0.5116, Time: 45.43s, CPU Mem: 4613.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.57 W
Epoch 32/100, Loss: 0.5093, Time: 46.09s, CPU Mem: 4613.69 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.37 W
Epoch 33/100, Loss: 0.5077, Time: 45.96s, CPU Mem: 4613.69 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 33.04 W
Epoch 34/100, Loss: 0.5019, Time: 46.36s, CPU Mem: 4613.19 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.66 W
Epoch 35/100, Loss: 0.4955, Time: 45.96s, CPU Mem: 4613.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.66 W
Epoch 36/100, Loss: 0.4947, Time: 46.26s, CPU Mem: 4613.69 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.53 W
Epoch 37/100, Loss: 0.4894, Time: 45.85s, CPU Mem: 4613.44 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.13 W
Epoch 38/100, Loss: 0.4837, Time: 46.02s, CPU Mem: 4612.94 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 33.33 W
Epoch 39/100, Loss: 0.4846, Time: 46.48s, CPU Mem: 4613.35 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 33.12 W
Epoch 40/100, Loss: 0.4793, Time: 46.41s, CPU Mem: 4613.69 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.44 W
Epoch 41/100, Loss: 0.4796, Time: 45.66s, CPU Mem: 4613.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 29.57 W
Epoch 42/100, Loss: 0.4743, Time: 46.30s, CPU Mem: 4613.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.24 W
Epoch 43/100, Loss: 0.4718, Time: 46.25s, CPU Mem: 4613.36 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 32.62 W
Epoch 44/100, Loss: 0.4647, Time: 45.74s, CPU Mem: 4613.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.81 W
Epoch 45/100, Loss: 0.4740, Time: 46.67s, CPU Mem: 4613.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.57 W
Epoch 46/100, Loss: 0.4625, Time: 45.45s, CPU Mem: 4612.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.76 W
Epoch 47/100, Loss: 0.4641, Time: 45.93s, CPU Mem: 4613.35 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.07 W
Epoch 48/100, Loss: 0.4650, Time: 46.13s, CPU Mem: 4613.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.47 W
Epoch 49/100, Loss: 0.4537, Time: 46.53s, CPU Mem: 4613.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.50%, GPU Power: 32.23 W
Epoch 50/100, Loss: 0.4568, Time: 46.64s, CPU Mem: 4612.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 34.32 W
Epoch 51/100, Loss: 0.4577, Time: 45.53s, CPU Mem: 4613.36 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.37 W
Epoch 52/100, Loss: 0.4537, Time: 45.92s, CPU Mem: 4613.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 34.39 W
Epoch 53/100, Loss: 0.4534, Time: 46.63s, CPU Mem: 4613.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 32.42 W
Epoch 54/100, Loss: 0.4467, Time: 46.06s, CPU Mem: 4613.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.67 W
Epoch 55/100, Loss: 0.4496, Time: 46.41s, CPU Mem: 4613.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 33.33 W
Epoch 56/100, Loss: 0.4486, Time: 45.65s, CPU Mem: 4613.36 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.66 W
Epoch 57/100, Loss: 0.4491, Time: 46.60s, CPU Mem: 4613.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 31.43 W
Epoch 58/100, Loss: 0.4389, Time: 46.20s, CPU Mem: 4613.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.26 W
Epoch 59/100, Loss: 0.4470, Time: 46.05s, CPU Mem: 4613.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 30.26 W
Epoch 60/100, Loss: 0.4416, Time: 46.50s, CPU Mem: 4613.36 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 33.71 W
Epoch 61/100, Loss: 0.4373, Time: 45.85s, CPU Mem: 4613.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.57 W
Epoch 62/100, Loss: 0.4421, Time: 45.97s, CPU Mem: 4613.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.77 W
Epoch 63/100, Loss: 0.4364, Time: 45.60s, CPU Mem: 4613.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 31.73 W
Epoch 64/100, Loss: 0.4383, Time: 46.25s, CPU Mem: 4613.36 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.57 W
Epoch 65/100, Loss: 0.4362, Time: 46.28s, CPU Mem: 4613.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.86 W
Epoch 66/100, Loss: 0.4284, Time: 46.16s, CPU Mem: 4613.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.44 W
Epoch 67/100, Loss: 0.4338, Time: 45.54s, CPU Mem: 4613.21 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.58 W
Epoch 68/100, Loss: 0.4347, Time: 46.15s, CPU Mem: 4613.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.72 W
Epoch 69/100, Loss: 0.4317, Time: 45.95s, CPU Mem: 4613.46 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.05 W
Epoch 70/100, Loss: 0.4282, Time: 45.87s, CPU Mem: 4613.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 35.08 W
Epoch 71/100, Loss: 0.4353, Time: 46.38s, CPU Mem: 4613.21 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 29.66 W
Epoch 72/100, Loss: 0.4218, Time: 45.92s, CPU Mem: 4613.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.25 W
Epoch 73/100, Loss: 0.4286, Time: 46.45s, CPU Mem: 4613.46 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.86 W
Epoch 74/100, Loss: 0.4240, Time: 46.07s, CPU Mem: 4613.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.77 W
Epoch 75/100, Loss: 0.4205, Time: 46.36s, CPU Mem: 4613.72 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.55 W
Epoch 76/100, Loss: 0.4270, Time: 45.80s, CPU Mem: 4613.46 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.77 W
Epoch 77/100, Loss: 0.4208, Time: 46.12s, CPU Mem: 4613.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.57 W
Epoch 78/100, Loss: 0.4192, Time: 45.64s, CPU Mem: 4613.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.77 W
Epoch 79/100, Loss: 0.4268, Time: 45.56s, CPU Mem: 4613.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.96 W
Epoch 80/100, Loss: 0.4153, Time: 45.94s, CPU Mem: 4613.47 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.82 W
Epoch 81/100, Loss: 0.4265, Time: 46.29s, CPU Mem: 4613.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.94 W
Epoch 82/100, Loss: 0.4119, Time: 46.29s, CPU Mem: 4613.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.05 W
