Starting job 8...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 3 | Pad: 1 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.5036, Time: 48.24s, CPU Mem: 4603.29 MB, GPU Mem: 2111.75 MB, CPU Usage: 16.40%, GPU Power: 32.91 W
Epoch 2/100, Loss: 1.1748, Time: 45.20s, CPU Mem: 4606.29 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 29.27 W
Epoch 3/100, Loss: 1.0630, Time: 45.36s, CPU Mem: 4606.55 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.12 W
Epoch 4/100, Loss: 0.9947, Time: 46.04s, CPU Mem: 4606.68 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 31.14 W
Epoch 5/100, Loss: 0.9441, Time: 45.41s, CPU Mem: 4606.69 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.94 W
Epoch 6/100, Loss: 0.9029, Time: 45.42s, CPU Mem: 4606.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.36 W
Epoch 7/100, Loss: 0.8684, Time: 45.43s, CPU Mem: 4606.72 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.92 W
Epoch 8/100, Loss: 0.8358, Time: 45.71s, CPU Mem: 4606.97 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.76 W
Epoch 9/100, Loss: 0.8082, Time: 45.84s, CPU Mem: 4606.47 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.86 W
Epoch 10/100, Loss: 0.7813, Time: 45.25s, CPU Mem: 4606.60 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 34.30 W
Epoch 11/100, Loss: 0.7552, Time: 45.52s, CPU Mem: 4606.97 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 29.76 W
Epoch 12/100, Loss: 0.7370, Time: 45.48s, CPU Mem: 4606.72 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 31.83 W
Epoch 13/100, Loss: 0.7154, Time: 45.94s, CPU Mem: 4606.72 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.73 W
Epoch 14/100, Loss: 0.6977, Time: 45.95s, CPU Mem: 4606.22 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 32.42 W
Epoch 15/100, Loss: 0.6845, Time: 45.92s, CPU Mem: 4606.61 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.33 W
Epoch 16/100, Loss: 0.6701, Time: 45.47s, CPU Mem: 4606.72 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.67 W
Epoch 17/100, Loss: 0.6568, Time: 46.03s, CPU Mem: 4606.97 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.57 W
Epoch 18/100, Loss: 0.6445, Time: 45.57s, CPU Mem: 4606.22 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.96 W
Epoch 19/100, Loss: 0.6362, Time: 45.43s, CPU Mem: 4606.61 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.37 W
Epoch 20/100, Loss: 0.6253, Time: 45.55s, CPU Mem: 4606.97 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 29.56 W
Epoch 21/100, Loss: 0.6142, Time: 45.24s, CPU Mem: 4606.72 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 31.14 W
Epoch 22/100, Loss: 0.6054, Time: 46.21s, CPU Mem: 4606.22 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 32.23 W
Epoch 23/100, Loss: 0.5971, Time: 45.65s, CPU Mem: 4606.61 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.95 W
Epoch 24/100, Loss: 0.5883, Time: 46.19s, CPU Mem: 4606.72 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.57 W
Epoch 25/100, Loss: 0.5821, Time: 46.07s, CPU Mem: 4606.97 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.27 W
Epoch 26/100, Loss: 0.5705, Time: 45.77s, CPU Mem: 4606.97 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.84 W
