Starting job 4...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: BP | Kernel: 7 | Pad: 5 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512 → 1 (via AdaptiveAvgPool) → num_classes
Epoch 1/100, Loss: 1.4864, Time: 8.73s, CPU Mem: 4498.03 MB, GPU Mem: 2131.75 MB, CPU Usage: 27.40%, GPU Power: 43.01 W
Epoch 2/100, Loss: 1.0345, Time: 6.20s, CPU Mem: 4500.89 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.10%, GPU Power: 57.26 W
Epoch 3/100, Loss: 0.8315, Time: 6.28s, CPU Mem: 4501.72 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.10%, GPU Power: 67.48 W
Epoch 4/100, Loss: 0.6916, Time: 6.63s, CPU Mem: 4501.72 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 63.73 W
Epoch 5/100, Loss: 0.5884, Time: 6.05s, CPU Mem: 4501.27 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.10%, GPU Power: 44.76 W
Epoch 6/100, Loss: 0.4994, Time: 6.20s, CPU Mem: 4501.78 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.80%, GPU Power: 64.98 W
Epoch 7/100, Loss: 0.4292, Time: 6.21s, CPU Mem: 4501.79 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.00%, GPU Power: 69.31 W
Epoch 8/100, Loss: 0.3527, Time: 6.16s, CPU Mem: 4501.79 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.90%, GPU Power: 77.68 W
Epoch 9/100, Loss: 0.2953, Time: 6.40s, CPU Mem: 4501.54 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 46.56 W
Epoch 10/100, Loss: 0.2329, Time: 6.21s, CPU Mem: 4501.79 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.70%, GPU Power: 66.37 W
Epoch 11/100, Loss: 0.1802, Time: 6.19s, CPU Mem: 4501.79 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.80%, GPU Power: 59.98 W
Epoch 12/100, Loss: 0.1409, Time: 6.22s, CPU Mem: 4501.54 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.90%, GPU Power: 56.66 W
Epoch 13/100, Loss: 0.1165, Time: 6.23s, CPU Mem: 4501.29 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 62.96 W
Epoch 14/100, Loss: 0.0973, Time: 6.27s, CPU Mem: 4501.79 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 69.20 W
Epoch 15/100, Loss: 0.0711, Time: 6.39s, CPU Mem: 4501.79 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.70%, GPU Power: 39.07 W
Epoch 16/100, Loss: 0.0724, Time: 6.44s, CPU Mem: 4501.54 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 66.01 W
Epoch 17/100, Loss: 0.0612, Time: 6.28s, CPU Mem: 4501.79 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.60%, GPU Power: 67.68 W
