Starting job 4...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: BP | Kernel: 3 | Pad: 1 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512 → 1 (via AdaptiveAvgPool) → num_classes
Epoch 1/100, Loss: 1.5259, Time: 9.65s, CPU Mem: 4503.48 MB, GPU Mem: 2131.75 MB, CPU Usage: 27.50%, GPU Power: 36.35 W
Epoch 2/100, Loss: 1.0700, Time: 7.03s, CPU Mem: 4504.32 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 36.94 W
Epoch 3/100, Loss: 0.8611, Time: 7.20s, CPU Mem: 4504.77 MB, GPU Mem: 2131.75 MB, CPU Usage: 40.50%, GPU Power: 43.24 W
Epoch 4/100, Loss: 0.7308, Time: 7.21s, CPU Mem: 4505.16 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 36.94 W
Epoch 5/100, Loss: 0.6224, Time: 7.19s, CPU Mem: 4504.66 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 33.41 W
Epoch 6/100, Loss: 0.5435, Time: 7.13s, CPU Mem: 4505.17 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 46.66 W
Epoch 7/100, Loss: 0.4672, Time: 7.22s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.10%, GPU Power: 31.14 W
Epoch 8/100, Loss: 0.4031, Time: 7.25s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.10%, GPU Power: 49.88 W
Epoch 9/100, Loss: 0.3389, Time: 7.28s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 40.70%, GPU Power: 50.07 W
Epoch 10/100, Loss: 0.2814, Time: 7.11s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 44.12 W
Epoch 11/100, Loss: 0.2293, Time: 7.34s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 40.70%, GPU Power: 45.01 W
Epoch 12/100, Loss: 0.1843, Time: 7.16s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.00%, GPU Power: 49.88 W
Epoch 13/100, Loss: 0.1438, Time: 7.03s, CPU Mem: 4504.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.70%, GPU Power: 52.48 W
Epoch 14/100, Loss: 0.1115, Time: 7.26s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 40.80%, GPU Power: 47.26 W
Epoch 15/100, Loss: 0.0958, Time: 7.28s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 33.61 W
Epoch 16/100, Loss: 0.0789, Time: 6.98s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.10%, GPU Power: 58.23 W
Epoch 17/100, Loss: 0.0704, Time: 7.24s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 52.76 W
Epoch 18/100, Loss: 0.0721, Time: 7.31s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 40.90%, GPU Power: 35.97 W
Epoch 19/100, Loss: 0.0571, Time: 7.11s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 54.40 W
Epoch 20/100, Loss: 0.0479, Time: 7.10s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 49.34 W
Epoch 21/100, Loss: 0.0610, Time: 7.08s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 34.89 W
Epoch 22/100, Loss: 0.0516, Time: 7.11s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 35.47 W
Epoch 23/100, Loss: 0.0506, Time: 7.17s, CPU Mem: 4504.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.20%, GPU Power: 42.56 W
Epoch 24/100, Loss: 0.0459, Time: 7.06s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 40.79 W
Epoch 25/100, Loss: 0.0442, Time: 7.06s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 56.88 W
Epoch 26/100, Loss: 0.0477, Time: 6.97s, CPU Mem: 4505.19 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 59.62 W
Epoch 27/100, Loss: 0.0376, Time: 7.28s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.20%, GPU Power: 34.46 W
Epoch 28/100, Loss: 0.0408, Time: 7.08s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 54.64 W
Epoch 29/100, Loss: 0.0374, Time: 7.08s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 55.11 W
Epoch 30/100, Loss: 0.0443, Time: 7.15s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.10%, GPU Power: 32.53 W
Epoch 31/100, Loss: 0.0361, Time: 7.14s, CPU Mem: 4504.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 50.69 W
Epoch 32/100, Loss: 0.0383, Time: 7.14s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.60%, GPU Power: 37.93 W
Epoch 33/100, Loss: 0.0364, Time: 7.28s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.60%, GPU Power: 51.97 W
Epoch 34/100, Loss: 0.0338, Time: 7.18s, CPU Mem: 4504.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 52.37 W
Epoch 35/100, Loss: 0.0359, Time: 7.12s, CPU Mem: 4505.19 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 41.56 W
Epoch 36/100, Loss: 0.0333, Time: 7.36s, CPU Mem: 4504.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.00%, GPU Power: 51.47 W
Epoch 37/100, Loss: 0.0368, Time: 7.01s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 52.07 W
Epoch 38/100, Loss: 0.0332, Time: 7.15s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 56.68 W
Epoch 39/100, Loss: 0.0265, Time: 7.27s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 55.51 W
Epoch 40/100, Loss: 0.0303, Time: 7.35s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.00%, GPU Power: 32.33 W
Epoch 41/100, Loss: 0.0360, Time: 7.12s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 59.03 W
Epoch 42/100, Loss: 0.0226, Time: 7.15s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 56.19 W
Epoch 43/100, Loss: 0.0279, Time: 7.25s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.00%, GPU Power: 32.43 W
Epoch 44/100, Loss: 0.0317, Time: 7.23s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 54.24 W
Epoch 45/100, Loss: 0.0263, Time: 7.10s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 44.13 W
Epoch 46/100, Loss: 0.0348, Time: 7.04s, CPU Mem: 4504.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 53.33 W
Epoch 47/100, Loss: 0.0223, Time: 7.18s, CPU Mem: 4505.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 51.17 W
