,Total Epochs,Loss,Time (s),CPU Memory (MB),GPU Memory (MB),CPU Usage (%),GPU Power (W),Power Work (Wh)
25,100.0,0.043230000000000005,6.486,4505.501,2131.75,42.13,55.133,0.09825104444444445
26,100.0,0.04264,6.5489999999999995,4505.4580000000005,2131.75,42.0,51.569,0.0926884861111111
27,100.0,0.040870000000000004,6.593000000000001,4505.428,2131.75,42.17,54.239999999999995,0.09846249166666667
28,100.0,0.03932,6.617,4505.501,2131.75,42.03,51.248000000000005,0.09395829166666667
29,100.0,0.03765,6.741,4505.457,2131.75,41.63,56.272000000000006,0.10391684444444445
30,100.0,0.03675,6.543000000000001,4505.478,2131.75,42.339999999999996,55.597,0.10042025000000002
31,100.0,0.03588,6.574,4505.507,2131.75,42.18,54.937,0.09931914166666667
32,100.0,0.03591,6.622,4505.451,2131.75,41.96,50.472,0.09179409444444445
33,100.0,0.035089999999999996,6.584999999999999,4505.526,2131.75,42.05,58.697,0.10521993055555556
34,100.0,0.03436,6.619,4505.501,2131.75,42.089999999999996,57.010000000000005,0.10376879444444445
35,100.0,0.030710000000000005,6.683,4505.436,2131.75,41.8,55.937,0.10266218611111111
36,100.0,0.03422,6.7,4505.509,2131.75,41.78,51.348,0.095159425
37,100.0,0.03216,6.623,4505.452,2131.75,42.089999999999996,56.271,0.10249733055555554
38,100.0,0.03009,6.648000000000001,4505.436,2131.75,41.839999999999996,53.535000000000004,0.09850641666666667
39,100.0,0.03077,6.595999999999999,4505.483,2131.75,42.15,54.637,0.09912874166666666
40,100.0,0.03221,6.609999999999999,4505.527,2131.75,42.12,58.577,0.1063307361111111
41,100.0,0.02867,6.57,4505.477000000001,2131.75,42.22,51.416,0.09414322777777777
42,100.0,0.0305,6.626,4505.528,2131.75,41.97,52.563,0.09590562222222224
43,100.0,0.027190000000000002,6.590000000000001,4505.503,2131.75,42.010000000000005,53.327999999999996,0.0965055888888889
44,100.0,0.0283,6.587000000000001,4505.507,2131.75,42.2,53.126,0.09631615
45,100.0,0.02863,6.619,4505.478,2131.75,42.06,49.016000000000005,0.08950804722222222
46,100.0,0.02693,6.5489999999999995,4505.4839999999995,2131.75,42.21,57.727,0.10415039444444445
47,100.0,0.0253,6.611,4505.528,2131.75,42.04,55.545,0.10108867222222222
48,100.0,0.02758,6.571,4505.528,2131.75,42.19,54.661,0.09849402777777778
49,100.0,0.02791,6.638,4505.503,2131.75,42.06,54.799,0.10014078055555556
50,100.0,0.02268,6.6450000000000005,4505.383,2131.75,42.0,49.708,0.09054694722222223
51,100.0,0.027350000000000003,6.595000000000001,4505.528,2131.75,42.15,58.496,0.10643191944444444
52,100.0,0.02645,6.584999999999999,4505.528,2131.75,42.13,53.488,0.09705801944444445
53,100.0,0.02497,6.578,4505.503,2131.75,42.260000000000005,55.45700000000001,0.09991636666666667
54,100.0,0.02443,6.656999999999999,4505.530000000001,2131.75,41.94,54.626,0.09981094722222222
55,100.0,0.02442,6.628,4505.478,2131.75,41.93,52.882999999999996,0.09616494444444444
56,100.0,0.024579999999999998,6.694,4505.528,2131.75,41.769999999999996,59.18300000000001,0.10816263888888888
57,100.0,0.0241,6.651999999999999,4505.509,2131.75,41.96,51.874,0.09481187777777779
58,100.0,0.02403,6.572,4505.553,2131.75,42.3,48.991,0.08850375277777778
59,100.0,0.02233,6.596000000000001,4505.479,2131.75,42.21,55.138999999999996,0.09969001944444444
60,100.0,0.02443,6.590000000000001,4505.530000000001,2131.75,42.14,53.407,0.09674593055555555
61,100.0,0.0241,6.616,4505.556,2131.75,42.089999999999996,48.513999999999996,0.0890602
62,100.0,0.02213,6.601999999999999,4505.483,2131.75,42.1,58.025999999999996,0.10564969722222221
63,100.0,0.02423,6.542,4505.4529999999995,2131.75,42.43,54.258,0.096363625
64,100.0,0.021060000000000002,6.623,4505.483,2131.75,42.04,48.824,0.08876786388888888
65,100.0,0.02158,6.626,4505.505,2131.75,42.04,57.864999999999995,0.1053543138888889
66,100.0,0.02469,6.555,4505.566000000001,2131.75,42.11,52.801,0.09473256944444444
