,Total Epochs,Loss,Time (s),CPU Memory (MB),GPU Memory (MB),CPU Usage (%),GPU Power (W),Power Work (Wh)
1,100.0,1.5035399999999999,10.018,4498.5160000000005,2131.75,25.580000000000002,48.837,0.13615261111111113
2,100.0,1.05382,6.268,4501.231,2131.75,42.589999999999996,64.438,0.11151734444444446
3,100.0,0.84727,6.332,4501.741,2131.75,42.42,56.196000000000005,0.09795561666666666
4,100.0,0.70953,6.393,4501.84,2131.75,42.339999999999996,61.35,0.10761029166666666
5,100.0,0.60659,6.212999999999999,4501.42,2131.75,42.839999999999996,63.208000000000006,0.10788878888888889
6,100.0,0.52329,6.303,4501.813,2131.75,42.480000000000004,57.873000000000005,0.10066135555555555
7,100.0,0.44853,6.373,4501.865,2131.75,42.339999999999996,64.172,0.11279414444444444
8,100.0,0.38092000000000004,6.296,4501.962,2131.75,42.63,62.644000000000005,0.10849012777777778
9,100.0,0.3182,6.401000000000001,4501.724,2131.75,42.06,50.234,0.08835001944444444
10,100.0,0.25847000000000003,6.358,4501.929,2131.75,42.339999999999996,67.463,0.11830590833333332
11,100.0,0.20699,6.3759999999999994,4501.948,2131.75,42.12,61.678,0.10838888611111111
12,100.0,0.16485,6.372,4501.928,2131.75,42.18,55.117,0.09710162777777778
13,100.0,0.13228,6.329,4501.824,2131.75,42.489999999999995,61.58,0.10806708055555556
14,100.0,0.10592000000000001,6.351999999999999,4501.923000000001,2131.75,42.33,59.041999999999994,0.10335322777777778
15,100.0,0.09036,6.294,4501.8730000000005,2131.75,42.410000000000004,53.303999999999995,0.09287216388888889
16,100.0,0.07788,6.2620000000000005,4501.905000000001,2131.75,42.769999999999996,58.81,0.10018970277777779
17,100.0,0.06866,6.345000000000001,4501.853,2131.75,42.54,56.637,0.09893938333333333
18,100.0,0.06423999999999999,6.433,4501.778,2131.75,42.15,57.23100000000001,0.10192910833333332
19,100.0,0.05876,6.359,4501.949,2131.75,42.44,58.795,0.10292976944444446
20,100.0,0.05547,6.333,4501.949,2131.75,42.37,59.425,0.10376256944444444
21,100.0,0.053869999999999994,6.481999999999999,4501.926,2131.75,42.019999999999996,62.129999999999995,0.11112582500000001
22,100.0,0.05021,6.3229999999999995,4501.83,2131.75,42.69,53.915,0.09342111111111111
23,100.0,0.04556,6.282,4501.9,2131.75,42.65,58.54299999999999,0.10149552222222222
24,100.0,0.04727,6.363,4501.9,2131.75,42.29,58.985,0.10399025555555555
25,100.0,0.04385,6.442,4501.975,2131.75,42.38,55.528999999999996,0.09810552222222221
26,100.0,0.04354,6.444,4501.901,2131.75,42.47,63.286,0.11161973611111112
27,100.0,0.04138,6.473000000000001,4501.851000000001,2131.75,42.18,58.611000000000004,0.10459379722222222
28,100.0,0.04019,6.493,4501.952,2131.75,42.14,56.638999999999996,0.10078988888888889
29,100.0,0.03757,6.456,4501.927,2131.75,42.45,58.109,0.10316063888888889
30,100.0,0.03808,6.5040000000000004,4501.85,2131.75,42.19,58.503,0.10495810555555556
31,100.0,0.0368,6.392,4501.901,2131.75,42.56,59.86800000000001,0.10509174722222223
32,100.0,0.03639,6.473999999999999,4501.9,2131.75,42.19,64.301,0.11529787777777778
33,100.0,0.035660000000000004,6.4510000000000005,4501.925,2131.75,42.33,54.069,0.0955504388888889
34,100.0,0.035519999999999996,6.433,4501.951,2131.75,42.35,58.586,0.10374734722222223
35,100.0,0.03147,6.464,4501.905000000001,2131.75,42.45,52.13199999999999,0.09233469166666666
36,100.0,0.03343,6.453999999999999,4501.875,2131.75,42.339999999999996,55.486000000000004,0.0982355611111111
37,100.0,0.03234,6.540000000000001,4501.907,2131.75,41.980000000000004,52.412,0.09438586944444445
38,100.0,0.0333,6.441,4501.926,2131.75,42.32,51.484,0.09171118888888889
39,100.0,0.029720000000000003,6.462999999999999,4501.905000000001,2131.75,42.17,56.94500000000001,0.10070480277777778
40,100.0,0.031619999999999995,6.431,4501.928,2131.75,42.45,58.794000000000004,0.10393372777777779
41,100.0,0.02942,6.343999999999999,4501.906,2131.75,42.55,56.830999999999996,0.09942748611111112
42,100.0,0.03051,6.509,4501.951999999999,2131.75,42.29,56.462,0.1016189361111111
43,100.0,0.02813,6.51,4501.901,2131.75,42.06,53.891,0.09642771388888889
44,100.0,0.02876,6.442,4501.875,2131.75,42.33,57.55499999999999,0.10159580555555556
45,100.0,0.028499999999999998,6.531999999999999,4501.825,2131.75,41.989999999999995,58.825,0.10568699444444445
46,100.0,0.027600000000000003,6.383,4501.976000000001,2131.75,42.56,59.449,0.10401419999999999
47,100.0,0.02937,6.475,4501.931,2131.75,42.19,52.474000000000004,0.09385745
48,100.0,0.0261,6.393,4501.8550000000005,2131.75,42.440000000000005,58.56,0.10310636111111111
49,100.0,0.025830000000000002,6.429,4501.902,2131.75,42.38,56.741,0.10067566666666668
50,100.0,0.029209999999999996,6.529000000000001,4501.951,2131.75,41.89,60.489999999999995,0.10881801111111111
51,100.0,0.02471,6.49,4501.9,2131.75,42.11,54.657000000000004,0.09731025277777779
52,100.0,0.027229999999999997,6.411,4501.926,2131.75,42.37,60.623000000000005,0.10711289722222221
53,100.0,0.02419,6.456,4501.95,2131.75,42.19,56.98,0.10027876111111111
54,100.0,0.026250000000000002,6.4430000000000005,4501.875,2131.75,42.269999999999996,52.53099999999999,0.09344497777777779
55,100.0,0.02416,6.476999999999999,4501.975,2131.75,42.260000000000005,61.778999999999996,0.10979554166666668
56,100.0,0.02376,6.442,4501.925,2131.75,42.339999999999996,51.468,0.09078819166666667
57,100.0,0.02544,6.439,4501.976000000001,2131.75,42.36,55.413,0.09801149722222222
58,100.0,0.02591,6.5329999999999995,4501.951,2131.75,42.12,56.645,0.10152608055555556
59,100.0,0.02275,6.5040000000000004,4501.955,2131.75,42.06,61.687,0.11051079722222223
60,100.0,0.02327,6.476000000000001,4501.875,2131.75,42.43,57.486000000000004,0.10172356111111111
61,100.0,0.02555,6.454000000000001,4501.853,2131.75,42.21,57.838,0.10242151666666666
62,100.0,0.02273,6.397,4501.951,2131.75,42.53,59.31700000000001,0.10451159444444444
63,100.0,0.02218,6.417,4501.85,2131.75,42.39,58.40599999999999,0.10301030555555554
64,100.0,0.02381,6.486,4501.951,2131.75,42.269999999999996,61.623000000000005,0.10957377500000001
65,100.0,0.02335,6.3950000000000005,4501.931,2131.75,42.46,63.08,0.11086696388888888
66,100.0,0.022539999999999998,6.433,4501.915999999999,2131.75,42.36,60.595000000000006,0.10755636111111111
67,100.0,0.022160000000000003,6.392,4501.9619999999995,2131.75,42.45,57.701,0.10048013333333335
68,100.0,0.02285,6.411,4501.911,2131.75,42.5,59.010000000000005,0.10422114722222223
69,100.0,0.02227,6.329,4501.889,2131.75,43.1,60.964999999999996,0.10562662777777779
70,100.0,0.020569999999999998,6.468000000000001,4501.886,2131.75,42.42,52.650999999999996,0.092900075
71,100.0,0.0216,6.484999999999999,4501.986,2131.75,42.62,60.367999999999995,0.10711329166666665
72,100.0,0.020579999999999998,6.4159999999999995,4501.911,2131.75,42.44,58.934000000000005,0.10421703055555556
73,100.0,0.02344,6.456,4501.986999999999,2131.75,42.3,54.980999999999995,0.09771753333333333
74,100.0,0.02036,6.464,4501.936,2131.75,42.32,59.736000000000004,0.10575693333333333
75,100.0,0.02126,6.2909999999999995,4501.9619999999995,2131.75,43.0,58.592000000000006,0.100548525
76,100.0,0.02132,6.453999999999999,4501.986,2131.75,42.35,50.693,0.08979339166666667
77,100.0,0.0219,6.372,4501.911,2131.75,42.660000000000004,55.109,0.09686018888888889
78,100.0,0.01956,6.434,4501.936,2131.75,42.32,59.771,0.10555997777777777
79,100.0,0.019569999999999997,6.470000000000001,4501.911999999999,2131.75,42.21,59.137,0.10543053333333334
80,100.0,0.02216,6.426,4501.986,2131.75,42.38,65.462,0.11570056111111111
81,100.0,0.01788,6.507,4501.862999999999,2131.75,42.08,59.084,0.10581931944444445
82,100.0,0.02213,6.462000000000001,4501.911999999999,2131.75,42.47,59.614999999999995,0.10601155833333334
83,100.0,0.01894,6.478999999999999,4501.987999999999,2131.75,42.22,61.04600000000001,0.10911821944444444
84,100.0,0.01963,6.4159999999999995,4501.9220000000005,2131.75,42.489999999999995,53.842000000000006,0.09491592777777777
85,100.0,0.01885,6.326,4501.9619999999995,2131.75,42.81,58.351,0.10106749166666666
86,100.0,0.02068,6.422,4501.887,2131.75,42.38,57.895,0.10172523333333335
87,100.0,0.01815,6.481,4501.963,2131.75,42.14,52.998000000000005,0.09428520277777777
88,100.0,0.01974,6.436,4501.963,2131.75,42.35,61.033,0.1078936111111111
89,100.0,0.01807,6.470000000000001,4501.987999999999,2131.75,42.339999999999996,58.384,0.10400831944444444
90,100.0,0.01948,6.542,4501.911999999999,2131.75,42.11,52.3,0.09457425
91,100.0,0.01942,6.453999999999999,4501.887,2131.75,42.410000000000004,60.32899999999999,0.10624657222222222
92,100.0,0.018,6.425,4501.963,2131.75,42.489999999999995,56.866,0.10080768888888889
93,100.0,0.0171,6.492,4501.986999999999,2131.75,42.19,51.858000000000004,0.09302815833333333
94,100.0,0.02327,6.372,4501.937,2131.75,42.769999999999996,59.489999999999995,0.10458043888888888
95,100.0,0.01489,6.492,4501.986999999999,2131.75,42.12,60.223,0.10813329444444444
96,100.0,0.01862,6.453,4501.913,2131.75,42.46,54.74400000000001,0.09677953888888889
97,100.0,0.01959,6.4430000000000005,4501.9619999999995,2131.75,42.45,53.974000000000004,0.09585121111111111
98,100.0,0.01777,6.4959999999999996,4501.9619999999995,2131.75,42.2,51.982000000000006,0.09312944999999999
99,100.0,0.01953,6.442,4501.939,2131.75,42.32,56.083000000000006,0.09902900833333333
100,100.0,0.016050000000000002,6.3759999999999994,4501.887,2131.75,42.67,59.297000000000004,0.10390108055555555
Average,100.0,0.0980199,6.458679999999999,4501.86885,2131.75,42.19969999999999,57.80270999999999,0.10258016608333334
