,Total Epochs,Loss,Time (s),CPU Memory (MB),GPU Memory (MB),CPU Usage (%),GPU Power (W),Power Work (Wh)
1,200.0,1.4856333333333334,8.653333333333334,4491.196666666667,2131.75,27.333333333333332,58.050000000000004,0.13936407407407408
2,200.0,1.0353666666666668,6.1499999999999995,4494.133333333333,2131.75,42.6,57.81999999999999,0.09882083333333332
3,200.0,0.8328333333333333,6.150000000000001,4494.593333333333,2131.75,42.5,69.49333333333333,0.11876106481481481
4,200.0,0.6998333333333333,6.146666666666666,4494.84,2131.75,42.53333333333333,57.53333333333333,0.09811736111111109
5,200.0,0.6002,6.203333333333333,4494.650000000001,2131.75,42.333333333333336,62.18333333333334,0.10590143518518519
6,200.0,0.5139,5.8933333333333335,4494.82,2131.75,43.46666666666667,58.99333333333334,0.0960813425925926
7,200.0,0.443,6.223333333333334,4494.916666666667,2131.75,41.93333333333333,64.74000000000001,0.11175073148148147
8,200.0,0.3732666666666667,6.0,4495.0,2131.75,43.03333333333333,56.673333333333325,0.0938802962962963
9,200.0,0.3115333333333334,6.043333333333333,4494.916666666667,2131.75,42.699999999999996,76.09333333333332,0.12761077777777777
10,200.0,0.25079999999999997,6.313333333333333,4494.849999999999,2131.75,41.699999999999996,71.27333333333333,0.12489614814814815
11,200.0,0.19710000000000003,6.0200000000000005,4494.916666666667,2131.75,42.93333333333334,66.89666666666666,0.11167802777777779
12,200.0,0.15516666666666667,6.196666666666666,4495.0,2131.75,42.06666666666666,52.916666666666664,0.0912483611111111
13,200.0,0.1208,6.206666666666667,4495.0,2131.75,42.13333333333333,64.20333333333333,0.10973454629629631
14,200.0,0.09996666666666666,6.243333333333333,4494.833333333333,2131.75,42.13333333333333,69.83333333333333,0.12055261111111111
15,200.0,0.08883333333333333,6.1000000000000005,4494.916666666667,2131.75,42.5,72.48666666666666,0.12275136111111111
16,200.0,0.07116666666666667,6.003333333333334,4494.92,2131.75,42.86666666666667,60.24333333333333,0.10063882407407405
17,200.0,0.06456666666666667,6.080000000000001,4494.916666666667,2131.75,42.6,71.20666666666666,0.12021046296296296
18,200.0,0.061099999999999995,6.046666666666667,4494.916666666667,2131.75,42.70000000000001,69.47666666666667,0.11670870370370369
19,200.0,0.059133333333333336,6.239999999999999,4495.0,2131.75,42.199999999999996,61.61333333333334,0.10651725
20,200.0,0.05256666666666667,6.076666666666667,4494.849999999999,2131.75,42.6,53.44,0.08926677777777779
21,200.0,0.05263333333333333,6.226666666666667,4495.0,2131.75,42.03333333333333,60.54,0.1048879537037037
22,200.0,0.04926666666666666,6.1933333333333325,4494.916666666667,2131.75,42.06666666666667,63.48333333333333,0.10911177777777777
23,200.0,0.04566666666666667,5.913333333333334,4494.916666666667,2131.75,43.26666666666667,67.19,0.11034668518518519
24,200.0,0.045000000000000005,6.1433333333333335,4494.833333333333,2131.75,42.46666666666667,64.31666666666666,0.10930627777777778
25,200.0,0.04093333333333333,6.05,4495.0,2131.75,42.63333333333333,63.78333333333333,0.10691225925925925
26,200.0,0.04256666666666667,6.123333333333334,4494.849999999999,2131.75,42.13333333333333,63.48,0.1074877222222222
27,200.0,0.0389,6.1433333333333335,4494.75,2131.75,42.333333333333336,64.56333333333333,0.1096525
28,200.0,0.040266666666666666,6.073333333333333,4494.916666666667,2131.75,42.5,69.23666666666666,0.11653548148148148
29,200.0,0.037533333333333335,6.213333333333334,4495.003333333333,2131.75,42.266666666666666,60.556666666666665,0.10453949074074075
30,200.0,0.0381,6.02,4495.0,2131.75,42.9,72.41333333333334,0.12066704629629631
31,200.0,0.03163333333333333,6.31,4494.766666666666,2131.75,41.86666666666667,51.94,0.09109752777777778
32,200.0,0.037866666666666667,6.06,4495.0,2131.75,42.666666666666664,63.9,0.10731786111111112
33,200.0,0.033933333333333336,6.176666666666667,4494.836666666667,2131.75,42.333333333333336,68.16666666666667,0.11682341666666667
34,200.0,0.032966666666666665,5.94,4494.849999999999,2131.75,43.06666666666666,69.36666666666666,0.1141207222222222
35,200.0,0.03456666666666667,6.169999999999999,4494.833333333333,2131.75,42.1,47.88333333333333,0.08196987037037036
36,200.0,0.0326,6.183333333333334,4494.75,2131.75,42.0,61.553333333333335,0.10580773148148148
37,200.0,0.03216666666666667,6.169999999999999,4495.0,2131.75,42.333333333333336,68.06666666666666,0.11648083333333333
38,200.0,0.0334,6.1433333333333335,4495.0,2131.75,42.5,57.36333333333334,0.09727197222222221
39,200.0,0.0297,6.126666666666666,4495.0,2131.75,42.36666666666667,52.623333333333335,0.08964671296296296
40,200.0,0.027666666666666662,6.126666666666668,4494.916666666667,2131.75,42.53333333333333,69.26,0.11752192592592593
41,200.0,0.031033333333333333,6.09,4495.0,2131.75,42.699999999999996,71.33666666666666,0.12061178703703702
42,200.0,0.029666666666666664,5.956666666666667,4494.833333333333,2131.75,42.93333333333334,55.47,0.09119356481481482
43,200.0,0.0273,6.133333333333333,4495.0,2131.75,42.4,68.11333333333333,0.11584000925925925
44,200.0,0.027,6.196666666666666,4494.933333333333,2131.75,42.300000000000004,49.423333333333325,0.08485137037037037
45,200.0,0.027733333333333332,6.086666666666666,4494.75,2131.75,42.56666666666666,69.78,0.11738988888888889
46,200.0,0.026466666666666666,6.103333333333333,4495.0,2131.75,42.699999999999996,65.11,0.11039583333333332
47,200.0,0.028466666666666668,5.960000000000001,4495.0,2131.75,43.06666666666666,67.26,0.11174550000000001
48,200.0,0.0229,6.0633333333333335,4494.916666666667,2131.75,42.73333333333333,58.629999999999995,0.09850787962962963
49,200.0,0.025766666666666663,5.966666666666666,4495.0,2131.75,43.199999999999996,63.54999999999999,0.10522269444444443
50,200.0,0.0299,5.989999999999999,4495.0,2131.75,42.93333333333334,63.42666666666667,0.10555248148148148
51,200.0,0.021033333333333334,6.1066666666666665,4494.916666666667,2131.75,42.56666666666667,53.78333333333333,0.09077930555555556
52,200.0,0.026366666666666667,5.919999999999999,4495.0,2131.75,43.166666666666664,66.00333333333333,0.1091976111111111
53,200.0,0.0261,6.036666666666666,4494.833333333333,2131.75,42.63333333333333,70.99666666666667,0.11908619444444446
54,200.0,0.022166666666666668,6.256666666666667,4494.833333333333,2131.75,42.06666666666666,65.01333333333334,0.11299259259259259
55,200.0,0.024866666666666665,6.21,4495.003333333333,2131.75,42.199999999999996,61.24666666666667,0.10551124074074074
56,200.0,0.025666666666666667,6.213333333333334,4495.0,2131.75,42.166666666666664,66.08666666666666,0.11370637037037036
57,200.0,0.020633333333333333,6.18,4494.833333333333,2131.75,42.4,56.31666666666666,0.0960355648148148
58,200.0,0.0223,6.193333333333334,4494.919999999999,2131.75,42.46666666666667,59.69,0.10261456481481483
59,200.0,0.027066666666666666,6.05,4495.003333333333,2131.75,42.86666666666667,70.32666666666667,0.11821372222222222
60,200.0,0.021966666666666666,6.276666666666666,4495.003333333333,2131.75,42.0,58.51333333333334,0.10204032407407408
61,200.0,0.022166666666666668,6.183333333333334,4494.856666666667,2131.75,42.46666666666667,53.76333333333334,0.09201827777777778
62,200.0,0.019233333333333335,6.206666666666667,4495.003333333333,2131.75,42.4,57.69,0.09941933333333335
63,200.0,0.0251,6.156666666666666,4494.919999999999,2131.75,42.36666666666667,60.36666666666667,0.10314384259259259
64,200.0,0.02033333333333333,6.1000000000000005,4494.919999999999,2131.75,42.46666666666667,63.330000000000005,0.10661232407407407
65,200.0,0.024966666666666665,6.0200000000000005,4494.919999999999,2131.75,42.73333333333333,53.79333333333333,0.09011192592592593
66,200.0,0.019466666666666667,6.096666666666667,4494.95,2131.75,42.53333333333333,50.54666666666666,0.0848922037037037
67,200.0,0.02136666666666667,5.9799999999999995,4494.933333333333,2131.75,43.0,70.27666666666666,0.11692099074074074
68,200.0,0.022633333333333335,6.163333333333334,4494.849999999999,2131.75,42.333333333333336,66.60000000000001,0.11403709259259259
69,200.0,0.021233333333333337,5.883333333333333,4495.013333333333,2131.75,43.333333333333336,61.06999999999999,0.09980873148148146
70,200.0,0.021066666666666668,5.94,4494.93,2131.75,43.5,56.333333333333336,0.09234169444444446
71,200.0,0.023466666666666667,6.293333333333333,4494.936666666667,2131.75,42.166666666666664,56.06999999999999,0.09797911111111111
72,200.0,0.018066666666666665,6.173333333333333,4494.933333333333,2131.75,42.5,65.79666666666667,0.11279892592592593
73,200.0,0.0238,6.176666666666667,4494.93,2131.75,42.56666666666666,56.22666666666667,0.09689581481481481
74,200.0,0.01863333333333333,5.976666666666667,4494.93,2131.75,43.199999999999996,56.51666666666667,0.09353432407407407
75,200.0,0.0184,6.1433333333333335,4495.013333333333,2131.75,42.53333333333333,55.96666666666666,0.09560594444444444
76,200.0,0.018366666666666667,6.326666666666667,4494.993333333333,2131.75,42.1,67.75333333333333,0.11874527777777777
77,200.0,0.026,6.1433333333333335,4495.056666666666,2131.75,42.63333333333333,60.50333333333333,0.10161033333333334
78,200.0,0.016166666666666666,6.276666666666666,4495.056666666666,2131.75,42.1,55.419999999999995,0.0965022962962963
79,200.0,0.020433333333333335,6.166666666666667,4494.993333333333,2131.75,42.199999999999996,64.63,0.1105902962962963
80,200.0,0.021466666666666665,6.133333333333333,4495.073333333333,2131.75,42.56666666666666,68.10333333333334,0.1158766111111111
81,200.0,0.016766666666666666,6.153333333333333,4494.806666666666,2131.75,42.86666666666667,63.38666666666666,0.10789468518518519
82,200.0,0.021266666666666666,6.21,4495.14,2131.75,42.03333333333333,63.82333333333333,0.11011876851851853
83,200.0,0.018933333333333333,6.176666666666667,4494.973333333333,2131.75,42.199999999999996,58.26,0.10039281481481482
