Starting job 5...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: BP | Kernel: 5 | Pad: 2 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512 → 1 (via AdaptiveAvgPool) → num_classes
Epoch 1/100, Loss: 1.5015, Time: 9.87s, CPU Mem: 4498.04 MB, GPU Mem: 2131.75 MB, CPU Usage: 28.00%, GPU Power: 37.43 W
Epoch 2/100, Loss: 1.0739, Time: 7.21s, CPU Mem: 4500.70 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 54.89 W
Epoch 3/100, Loss: 0.8682, Time: 7.13s, CPU Mem: 4500.96 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.60%, GPU Power: 55.27 W
Epoch 4/100, Loss: 0.7227, Time: 7.16s, CPU Mem: 4501.16 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.10%, GPU Power: 46.98 W
Epoch 5/100, Loss: 0.6186, Time: 6.89s, CPU Mem: 4500.96 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 52.31 W
Epoch 6/100, Loss: 0.5377, Time: 7.16s, CPU Mem: 4500.92 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 42.18 W
Epoch 7/100, Loss: 0.4668, Time: 7.28s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 55.39 W
Epoch 8/100, Loss: 0.4031, Time: 6.87s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 42.17 W
Epoch 9/100, Loss: 0.3437, Time: 7.08s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.60%, GPU Power: 64.82 W
Epoch 10/100, Loss: 0.2859, Time: 7.17s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 52.93 W
Epoch 11/100, Loss: 0.2360, Time: 7.06s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 37.83 W
Epoch 12/100, Loss: 0.1894, Time: 7.04s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.20%, GPU Power: 53.51 W
Epoch 13/100, Loss: 0.1541, Time: 6.89s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 55.78 W
Epoch 14/100, Loss: 0.1169, Time: 7.02s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 56.77 W
Epoch 15/100, Loss: 0.1005, Time: 6.97s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.70%, GPU Power: 57.35 W
Epoch 16/100, Loss: 0.0863, Time: 7.11s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 57.51 W
Epoch 17/100, Loss: 0.0819, Time: 6.95s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 63.56 W
Epoch 18/100, Loss: 0.0670, Time: 7.18s, CPU Mem: 4500.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.60%, GPU Power: 35.55 W
Epoch 19/100, Loss: 0.0627, Time: 6.89s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.20%, GPU Power: 68.36 W
Epoch 20/100, Loss: 0.0553, Time: 7.05s, CPU Mem: 4500.98 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 52.61 W
Epoch 21/100, Loss: 0.0505, Time: 6.92s, CPU Mem: 4500.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.20%, GPU Power: 38.71 W
Epoch 22/100, Loss: 0.0563, Time: 6.85s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 66.90 W
Epoch 23/100, Loss: 0.0517, Time: 7.11s, CPU Mem: 4501.20 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.60%, GPU Power: 43.73 W
Epoch 24/100, Loss: 0.0473, Time: 6.32s, CPU Mem: 4500.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.70%, GPU Power: 73.37 W
Epoch 25/100, Loss: 0.0448, Time: 6.42s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.10%, GPU Power: 63.53 W
Epoch 26/100, Loss: 0.0457, Time: 7.01s, CPU Mem: 4500.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 50.44 W
Epoch 27/100, Loss: 0.0411, Time: 7.07s, CPU Mem: 4500.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.20%, GPU Power: 38.32 W
Epoch 28/100, Loss: 0.0397, Time: 7.19s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 62.85 W
Epoch 29/100, Loss: 0.0387, Time: 7.13s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 58.11 W
Epoch 30/100, Loss: 0.0383, Time: 7.03s, CPU Mem: 4500.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 55.88 W
Epoch 31/100, Loss: 0.0412, Time: 7.13s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 55.30 W
Epoch 32/100, Loss: 0.0370, Time: 7.06s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 59.00 W
Epoch 33/100, Loss: 0.0361, Time: 6.95s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.60%, GPU Power: 58.60 W
Epoch 34/100, Loss: 0.0368, Time: 6.95s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 51.03 W
Epoch 35/100, Loss: 0.0391, Time: 7.05s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 35.05 W
Epoch 36/100, Loss: 0.0337, Time: 7.08s, CPU Mem: 4500.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 54.27 W
Epoch 37/100, Loss: 0.0341, Time: 7.10s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.70%, GPU Power: 60.98 W
Epoch 38/100, Loss: 0.0351, Time: 6.98s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 51.32 W
Epoch 39/100, Loss: 0.0268, Time: 6.92s, CPU Mem: 4500.94 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 55.76 W
Epoch 40/100, Loss: 0.0385, Time: 6.99s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 60.32 W
Epoch 41/100, Loss: 0.0252, Time: 7.22s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.10%, GPU Power: 52.02 W
Epoch 42/100, Loss: 0.0416, Time: 7.05s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 52.53 W
Epoch 43/100, Loss: 0.0306, Time: 7.08s, CPU Mem: 4500.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 41.57 W
Epoch 44/100, Loss: 0.0308, Time: 7.27s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 52.13 W
Epoch 45/100, Loss: 0.0285, Time: 7.21s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 56.36 W
Epoch 46/100, Loss: 0.0313, Time: 6.98s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.10%, GPU Power: 60.06 W
Epoch 47/100, Loss: 0.0215, Time: 6.86s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.80%, GPU Power: 38.90 W
Epoch 48/100, Loss: 0.0281, Time: 6.97s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 54.09 W
Epoch 49/100, Loss: 0.0304, Time: 6.85s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.20%, GPU Power: 37.23 W
Epoch 50/100, Loss: 0.0217, Time: 7.03s, CPU Mem: 4500.98 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 52.02 W
Epoch 51/100, Loss: 0.0307, Time: 6.93s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.20%, GPU Power: 52.71 W
Epoch 52/100, Loss: 0.0315, Time: 6.97s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.60%, GPU Power: 45.12 W
Epoch 53/100, Loss: 0.0254, Time: 7.13s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 51.52 W
Epoch 54/100, Loss: 0.0247, Time: 7.07s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 45.41 W
Epoch 55/100, Loss: 0.0279, Time: 6.98s, CPU Mem: 4500.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 38.80 W
Epoch 56/100, Loss: 0.0268, Time: 7.14s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 60.30 W
Epoch 57/100, Loss: 0.0188, Time: 7.15s, CPU Mem: 4500.93 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.10%, GPU Power: 35.45 W
Epoch 58/100, Loss: 0.0321, Time: 7.25s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 35.45 W
Epoch 59/100, Loss: 0.0226, Time: 6.94s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 50.05 W
Epoch 60/100, Loss: 0.0233, Time: 7.25s, CPU Mem: 4501.19 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.00%, GPU Power: 39.30 W
Epoch 61/100, Loss: 0.0281, Time: 7.14s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 43.63 W
Epoch 62/100, Loss: 0.0173, Time: 6.98s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.20%, GPU Power: 51.23 W
Epoch 63/100, Loss: 0.0284, Time: 7.06s, CPU Mem: 4501.18 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 35.84 W
