Starting job 5...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: BP | Kernel: 7 | Pad: 5 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512 → 1 (via AdaptiveAvgPool) → num_classes
Epoch 1/100, Loss: 1.5124, Time: 8.57s, CPU Mem: 4494.98 MB, GPU Mem: 2131.75 MB, CPU Usage: 27.30%, GPU Power: 49.07 W
Epoch 2/100, Loss: 1.0427, Time: 5.98s, CPU Mem: 4496.96 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.80%, GPU Power: 71.88 W
Epoch 3/100, Loss: 0.8273, Time: 5.94s, CPU Mem: 4497.58 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.50%, GPU Power: 77.84 W
Epoch 4/100, Loss: 0.6828, Time: 6.04s, CPU Mem: 4497.79 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.50%, GPU Power: 77.51 W
Epoch 5/100, Loss: 0.5811, Time: 5.95s, CPU Mem: 4497.55 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.20%, GPU Power: 68.56 W
Epoch 6/100, Loss: 0.4939, Time: 5.96s, CPU Mem: 4497.55 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.40%, GPU Power: 77.62 W
Epoch 7/100, Loss: 0.4134, Time: 6.00s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.30%, GPU Power: 75.64 W
Epoch 8/100, Loss: 0.3488, Time: 5.85s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.80%, GPU Power: 81.33 W
Epoch 9/100, Loss: 0.2843, Time: 6.13s, CPU Mem: 4497.31 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.20%, GPU Power: 46.71 W
Epoch 10/100, Loss: 0.2262, Time: 6.13s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.10%, GPU Power: 68.28 W
Epoch 11/100, Loss: 0.1761, Time: 6.24s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 70.26 W
Epoch 12/100, Loss: 0.1346, Time: 6.13s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 47.88 W
Epoch 13/100, Loss: 0.1092, Time: 6.03s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.80%, GPU Power: 79.67 W
Epoch 14/100, Loss: 0.0922, Time: 6.35s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 56.24 W
Epoch 15/100, Loss: 0.0783, Time: 5.95s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.00%, GPU Power: 49.85 W
Epoch 16/100, Loss: 0.0718, Time: 5.58s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 44.40%, GPU Power: 82.74 W
Epoch 17/100, Loss: 0.0611, Time: 6.02s, CPU Mem: 4497.61 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.90%, GPU Power: 63.54 W
Epoch 18/100, Loss: 0.0609, Time: 5.87s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.10%, GPU Power: 72.62 W
Epoch 19/100, Loss: 0.0536, Time: 6.05s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 48.87 W
Epoch 20/100, Loss: 0.0572, Time: 6.08s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.30%, GPU Power: 60.61 W
Epoch 21/100, Loss: 0.0492, Time: 6.74s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.60%, GPU Power: 64.91 W
Epoch 22/100, Loss: 0.0505, Time: 6.31s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 62.66 W
Epoch 23/100, Loss: 0.0381, Time: 6.42s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.20%, GPU Power: 51.53 W
Epoch 24/100, Loss: 0.0506, Time: 7.09s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 57.65 W
Epoch 25/100, Loss: 0.0376, Time: 7.06s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 53.99 W
Epoch 26/100, Loss: 0.0409, Time: 7.38s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 40.70%, GPU Power: 38.51 W
Epoch 27/100, Loss: 0.0361, Time: 7.08s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 60.09 W
Epoch 28/100, Loss: 0.0468, Time: 6.91s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.70%, GPU Power: 57.25 W
Epoch 29/100, Loss: 0.0351, Time: 6.92s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.10%, GPU Power: 48.08 W
Epoch 30/100, Loss: 0.0387, Time: 7.06s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 55.67 W
Epoch 31/100, Loss: 0.0344, Time: 7.05s, CPU Mem: 4497.31 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.70%, GPU Power: 55.00 W
Epoch 32/100, Loss: 0.0338, Time: 7.04s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 72.13 W
Epoch 33/100, Loss: 0.0388, Time: 7.08s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 36.44 W
Epoch 34/100, Loss: 0.0314, Time: 6.87s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 45.21 W
Epoch 35/100, Loss: 0.0322, Time: 7.16s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 39.21 W
Epoch 36/100, Loss: 0.0326, Time: 7.34s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 40.80%, GPU Power: 48.27 W
Epoch 37/100, Loss: 0.0357, Time: 7.21s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.00%, GPU Power: 56.17 W
Epoch 38/100, Loss: 0.0324, Time: 7.15s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.00%, GPU Power: 38.22 W
Epoch 39/100, Loss: 0.0280, Time: 7.00s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 34.47 W
Epoch 40/100, Loss: 0.0335, Time: 6.82s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 53.00 W
Epoch 41/100, Loss: 0.0283, Time: 6.94s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.20%, GPU Power: 57.33 W
Epoch 42/100, Loss: 0.0284, Time: 7.05s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.70%, GPU Power: 50.15 W
Epoch 43/100, Loss: 0.0249, Time: 7.16s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.20%, GPU Power: 48.20 W
Epoch 44/100, Loss: 0.0304, Time: 7.10s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.20%, GPU Power: 51.82 W
Epoch 45/100, Loss: 0.0289, Time: 6.90s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 44.52 W
Epoch 46/100, Loss: 0.0296, Time: 6.91s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.10%, GPU Power: 55.28 W
Epoch 47/100, Loss: 0.0209, Time: 6.99s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 48.09 W
Epoch 48/100, Loss: 0.0231, Time: 6.99s, CPU Mem: 4497.31 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.70%, GPU Power: 51.64 W
Epoch 49/100, Loss: 0.0376, Time: 7.06s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 36.23 W
Epoch 50/100, Loss: 0.0190, Time: 7.18s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.30%, GPU Power: 47.39 W
Epoch 51/100, Loss: 0.0306, Time: 7.21s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 48.64 W
Epoch 52/100, Loss: 0.0247, Time: 7.08s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 50.53 W
Epoch 53/100, Loss: 0.0248, Time: 7.30s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 40.50%, GPU Power: 35.65 W
Epoch 54/100, Loss: 0.0293, Time: 6.99s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 52.61 W
Epoch 55/100, Loss: 0.0220, Time: 7.10s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.70%, GPU Power: 44.32 W
Epoch 56/100, Loss: 0.0251, Time: 7.10s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 35.35 W
Epoch 57/100, Loss: 0.0253, Time: 7.14s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 54.78 W
Epoch 58/100, Loss: 0.0254, Time: 7.39s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 40.80%, GPU Power: 37.54 W
Epoch 59/100, Loss: 0.0228, Time: 7.25s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 40.90%, GPU Power: 46.39 W
Epoch 60/100, Loss: 0.0250, Time: 7.10s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 35.65 W
Epoch 61/100, Loss: 0.0273, Time: 7.04s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.60%, GPU Power: 41.77 W
Epoch 62/100, Loss: 0.0150, Time: 6.86s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.20%, GPU Power: 46.49 W
Epoch 63/100, Loss: 0.0251, Time: 7.07s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 48.27 W
Epoch 64/100, Loss: 0.0260, Time: 7.11s, CPU Mem: 4497.56 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.10%, GPU Power: 51.71 W
Epoch 65/100, Loss: 0.0248, Time: 7.09s, CPU Mem: 4497.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.20%, GPU Power: 48.28 W
Epoch 66/100, Loss: 0.0200, Time: 6.84s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 53.39 W
Epoch 67/100, Loss: 0.0207, Time: 7.03s, CPU Mem: 4497.83 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 32.69 W
Epoch 68/100, Loss: 0.0268, Time: 6.93s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.60%, GPU Power: 51.24 W
Epoch 69/100, Loss: 0.0202, Time: 7.20s, CPU Mem: 4497.83 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 46.20 W
Epoch 70/100, Loss: 0.0143, Time: 6.77s, CPU Mem: 4497.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 34.66 W
Epoch 71/100, Loss: 0.0260, Time: 7.14s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.60%, GPU Power: 55.56 W
Epoch 72/100, Loss: 0.0255, Time: 6.93s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 52.50 W
Epoch 73/100, Loss: 0.0215, Time: 6.79s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 40.50 W
Epoch 74/100, Loss: 0.0178, Time: 7.07s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 48.67 W
Epoch 75/100, Loss: 0.0176, Time: 7.07s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 35.45 W
Epoch 76/100, Loss: 0.0303, Time: 7.02s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.10%, GPU Power: 34.56 W
Epoch 77/100, Loss: 0.0180, Time: 6.96s, CPU Mem: 4497.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.70%, GPU Power: 53.89 W
Epoch 78/100, Loss: 0.0224, Time: 7.25s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 37.72 W
Epoch 79/100, Loss: 0.0136, Time: 7.28s, CPU Mem: 4497.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.00%, GPU Power: 46.78 W
Epoch 80/100, Loss: 0.0246, Time: 7.16s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 46.50 W
Epoch 81/100, Loss: 0.0208, Time: 7.01s, CPU Mem: 4497.58 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.70%, GPU Power: 38.91 W
Epoch 82/100, Loss: 0.0207, Time: 7.22s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 54.28 W
Epoch 83/100, Loss: 0.0202, Time: 7.17s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 56.35 W
Epoch 84/100, Loss: 0.0172, Time: 7.15s, CPU Mem: 4497.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.50%, GPU Power: 48.85 W
