Starting job 4...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: BP | Kernel: 5 | Pad: 2 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512 → 1 (via AdaptiveAvgPool) → num_classes
Epoch 1/100, Loss: 1.4939, Time: 8.78s, CPU Mem: 4511.69 MB, GPU Mem: 2131.75 MB, CPU Usage: 27.10%, GPU Power: 60.86 W
Epoch 2/100, Loss: 1.0246, Time: 6.13s, CPU Mem: 4513.95 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 47.13 W
Epoch 3/100, Loss: 0.8269, Time: 6.05s, CPU Mem: 4514.80 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 56.22 W
Epoch 4/100, Loss: 0.6817, Time: 5.91s, CPU Mem: 4514.80 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.80%, GPU Power: 78.73 W
Epoch 5/100, Loss: 0.5794, Time: 6.34s, CPU Mem: 4514.35 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.40%, GPU Power: 39.83 W
Epoch 6/100, Loss: 0.4906, Time: 6.17s, CPU Mem: 4514.81 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 67.75 W
Epoch 7/100, Loss: 0.4217, Time: 6.13s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.10%, GPU Power: 73.41 W
Epoch 8/100, Loss: 0.3547, Time: 6.15s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.80%, GPU Power: 78.16 W
Epoch 9/100, Loss: 0.2857, Time: 5.83s, CPU Mem: 4514.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.20%, GPU Power: 75.69 W
Epoch 10/100, Loss: 0.2310, Time: 5.98s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 44.58 W
Epoch 11/100, Loss: 0.1825, Time: 6.00s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.70%, GPU Power: 40.33 W
Epoch 12/100, Loss: 0.1501, Time: 6.25s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 55.83 W
Epoch 13/100, Loss: 0.1133, Time: 6.00s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.70%, GPU Power: 81.52 W
Epoch 14/100, Loss: 0.0982, Time: 5.96s, CPU Mem: 4514.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.20%, GPU Power: 44.28 W
Epoch 15/100, Loss: 0.0843, Time: 6.03s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.80%, GPU Power: 59.89 W
Epoch 16/100, Loss: 0.0681, Time: 5.74s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.80%, GPU Power: 77.56 W
Epoch 17/100, Loss: 0.0676, Time: 5.78s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.80%, GPU Power: 75.91 W
Epoch 18/100, Loss: 0.0570, Time: 6.08s, CPU Mem: 4514.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 40.43 W
Epoch 19/100, Loss: 0.0622, Time: 6.14s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.90%, GPU Power: 76.35 W
Epoch 20/100, Loss: 0.0511, Time: 6.04s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 46.06 W
Epoch 21/100, Loss: 0.0456, Time: 6.02s, CPU Mem: 4514.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.00%, GPU Power: 43.00 W
Epoch 22/100, Loss: 0.0563, Time: 5.97s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.20%, GPU Power: 77.89 W
Epoch 23/100, Loss: 0.0410, Time: 5.85s, CPU Mem: 4514.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.30%, GPU Power: 74.80 W
Epoch 24/100, Loss: 0.0444, Time: 6.21s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 74.63 W
Epoch 25/100, Loss: 0.0381, Time: 5.79s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.80%, GPU Power: 48.60 W
Epoch 26/100, Loss: 0.0430, Time: 6.02s, CPU Mem: 4514.62 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.40%, GPU Power: 65.85 W
Epoch 27/100, Loss: 0.0446, Time: 5.96s, CPU Mem: 4514.32 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.70%, GPU Power: 50.58 W
Epoch 28/100, Loss: 0.0388, Time: 5.80s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.50%, GPU Power: 46.53 W
Epoch 29/100, Loss: 0.0333, Time: 5.68s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 44.00%, GPU Power: 75.50 W
Epoch 30/100, Loss: 0.0406, Time: 5.80s, CPU Mem: 4514.83 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.60%, GPU Power: 69.11 W
Epoch 31/100, Loss: 0.0309, Time: 6.20s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 66.25 W
Epoch 32/100, Loss: 0.0371, Time: 6.16s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.00%, GPU Power: 43.78 W
Epoch 33/100, Loss: 0.0363, Time: 6.06s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 81.21 W
Epoch 34/100, Loss: 0.0313, Time: 5.99s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 68.09 W
Epoch 35/100, Loss: 0.0322, Time: 6.02s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.80%, GPU Power: 69.81 W
Epoch 36/100, Loss: 0.0302, Time: 6.15s, CPU Mem: 4514.83 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.10%, GPU Power: 58.58 W
Epoch 37/100, Loss: 0.0308, Time: 6.02s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 71.29 W
Epoch 38/100, Loss: 0.0368, Time: 5.94s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.90%, GPU Power: 45.47 W
Epoch 39/100, Loss: 0.0248, Time: 5.97s, CPU Mem: 4514.62 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.90%, GPU Power: 75.09 W
Epoch 40/100, Loss: 0.0295, Time: 6.00s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.00%, GPU Power: 61.75 W
Epoch 41/100, Loss: 0.0314, Time: 5.76s, CPU Mem: 4514.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.50%, GPU Power: 49.30 W
Epoch 42/100, Loss: 0.0364, Time: 6.13s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 47.53 W
Epoch 43/100, Loss: 0.0261, Time: 5.95s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.00%, GPU Power: 69.02 W
Epoch 44/100, Loss: 0.0235, Time: 6.02s, CPU Mem: 4514.62 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.70%, GPU Power: 53.36 W
Epoch 45/100, Loss: 0.0300, Time: 5.90s, CPU Mem: 4514.32 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.10%, GPU Power: 43.68 W
Epoch 46/100, Loss: 0.0267, Time: 6.07s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 70.87 W
Epoch 47/100, Loss: 0.0275, Time: 6.08s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.30%, GPU Power: 72.12 W
Epoch 48/100, Loss: 0.0305, Time: 5.80s, CPU Mem: 4514.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.90%, GPU Power: 76.48 W
Epoch 49/100, Loss: 0.0229, Time: 6.17s, CPU Mem: 4514.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 41.70%, GPU Power: 64.88 W
Epoch 50/100, Loss: 0.0251, Time: 6.04s, CPU Mem: 4514.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 64.98 W
Epoch 51/100, Loss: 0.0231, Time: 5.91s, CPU Mem: 4514.57 MB, GPU Mem: 2131.75 MB, CPU Usage: 43.00%, GPU Power: 75.59 W
Epoch 52/100, Loss: 0.0304, Time: 5.96s, CPU Mem: 4514.82 MB, GPU Mem: 2131.75 MB, CPU Usage: 42.50%, GPU Power: 45.66 W
