,Total Epochs,Loss,Time (s),CPU Memory (MB),GPU Memory (MB),CPU Usage (%),GPU Power (W),Power Work (Wh)
101,200.0,0.42275,46.79,4610.365,2111.75,17.75,33.585,0.43647048611111106
102,200.0,0.4161,46.945,4610.115,2111.75,17.7,33.33,0.43419183333333333
103,200.0,0.41455,46.56,4610.365,2111.75,17.75,29.240000000000002,0.3781626944444444
104,200.0,0.41665,46.45,4610.365,2111.75,17.7,28.985,0.3739546388888889
105,200.0,0.4192,46.685,4610.365,2111.75,17.75,31.25,0.4058391111111111
106,200.0,0.4183,46.894999999999996,4610.24,2111.75,17.8,28.54,0.37182890277777775
107,200.0,0.41000000000000003,46.775000000000006,4610.375,2111.75,17.75,30.07,0.39068338888888887
108,200.0,0.41915,46.99,4610.365,2111.75,17.65,28.14,0.36741116666666673
109,200.0,0.4134,47.055,4610.365,2111.75,17.7,28.295,0.36991329166666664
110,200.0,0.41245,46.650000000000006,4610.365,2111.75,17.799999999999997,31.11,0.40311691666666666
111,200.0,0.4138,46.44,4610.24,2111.75,17.8,31.405,0.405055125
112,200.0,0.41190000000000004,47.085,4610.365,2111.75,17.75,29.134999999999998,0.38098086111111107
113,200.0,0.41185,46.504999999999995,4610.365,2111.75,17.8,31.215000000000003,0.40347154166666666
114,200.0,0.41065,46.81,4610.365,2111.75,17.75,31.405,0.4090213194444444
115,200.0,0.4111,46.905,4610.24,2111.75,17.700000000000003,29.38,0.3826618611111111
116,200.0,0.41185000000000005,46.2,4610.365,2111.75,17.9,28.195,0.3619836111111111
117,200.0,0.40954999999999997,46.84,4610.365,2111.75,17.75,28.045,0.3649111944444444
118,200.0,0.4105,46.905,4610.365,2111.75,17.8,30.115000000000002,0.3921629166666667
119,200.0,0.40635,46.92,4610.24,2111.75,17.75,31.9,0.4158211111111111
120,200.0,0.40915,46.21,4610.365,2111.75,17.9,30.119999999999997,0.3865981666666667
121,200.0,0.40954999999999997,47.185,4610.365,2111.75,17.55,31.905,0.41849123611111116
122,200.0,0.4062,46.465,4610.365,2111.75,17.85,28.689999999999998,0.37027875
123,200.0,0.40815,46.515,4610.37,2111.75,17.8,31.205,0.40329116666666665
124,200.0,0.40764999999999996,46.989999999999995,4610.365,2111.75,17.6,30.915,0.4039822083333333
125,200.0,0.40595000000000003,46.39,4610.365,2111.75,17.75,29.28,0.37767422222222224
126,200.0,0.4037,46.695,4610.365,2111.75,17.799999999999997,31.75,0.4128163055555556
127,200.0,0.40369999999999995,46.3,4610.365,2111.75,17.799999999999997,31.259999999999998,0.40208794444444446
128,200.0,0.40700000000000003,46.445,4610.365,2111.75,17.9,29.1,0.37546381944444446
129,200.0,0.40345,46.84,4610.365,2111.75,17.7,29.535,0.3844082916666667
130,200.0,0.4039,46.575,4610.365,2111.75,17.85,30.125,0.3896391250000001
131,200.0,0.40315,46.425,4610.375,2111.75,17.9,28.04,0.36167644444444447
132,200.0,0.40105,46.82,4610.365,2111.75,17.75,28.735,0.37382005555555553
133,200.0,0.40185,46.825,4610.365,2111.75,17.75,28.785,0.37463951388888894
134,200.0,0.403,46.945,4610.365,2111.75,17.75,29.685,0.38708302777777776
135,200.0,0.4033,47.05,4610.365,2111.75,17.65,29.380000000000003,0.3839105277777778
136,200.0,0.401,46.915,4610.365,2111.75,17.799999999999997,31.41,0.40934893055555555
137,200.0,0.39875,47.010000000000005,4610.365,2111.75,17.799999999999997,30.174999999999997,0.393972
138,200.0,0.4007,47.205,4610.370000000001,2111.75,17.65,28.78,0.3775677083333333
139,200.0,0.40095000000000003,46.695,4610.365,2111.75,17.799999999999997,29.625,0.3845923194444445
140,200.0,0.3982,46.89,4610.365,2111.75,17.65,28.740000000000002,0.3743498333333333
141,200.0,0.39975,46.685,4610.365,2111.75,17.75,30.815,0.39983587499999995
142,200.0,0.40075,46.67,4610.365,2111.75,17.9,29.630000000000003,0.38406555555555555
143,200.0,0.39585000000000004,46.78,4610.365,2111.75,17.8,29.240000000000002,0.37991263888888893
144,200.0,0.40075,47.115,4610.365,2111.75,17.75,34.07,0.4458813611111111
145,200.0,0.39339999999999997,47.025,4610.365,2111.75,17.6,29.395,0.3840834305555555
146,200.0,0.40195000000000003,46.84,4610.365,2111.75,17.75,28.59,0.37207466666666666
147,200.0,0.3948,46.879999999999995,4610.365,2111.75,17.6,30.52,0.3974156111111111
148,200.0,0.39354999999999996,46.185,4610.365,2111.75,17.9,28.145,0.3611010972222222
149,200.0,0.39990000000000003,47.15,4610.365,2111.75,17.65,28.14,0.3685768333333333
150,200.0,0.3961,46.775000000000006,4610.365,2111.75,17.8,30.619999999999997,0.39814319444444446
151,200.0,0.39395,46.735,4610.365,2111.75,17.75,29.64,0.3847705416666667
152,200.0,0.39465,46.415000000000006,4610.365,2111.75,17.85,30.025,0.3871405555555556
153,200.0,0.3961,47.315,4610.365,2111.75,17.65,32.065,0.4216971666666667
154,200.0,0.3955,46.515,4610.37,2111.75,17.75,29.58,0.38219611111111107
155,200.0,0.392,46.85,4610.365,2111.75,17.75,28.785,0.37467527777777776
156,200.0,0.3929,46.405,4610.365,2111.75,17.85,31.505000000000003,0.4059448611111111
157,200.0,0.39285000000000003,46.55,4610.365,2111.75,17.85,28.1,0.3633612777777778
158,200.0,0.39525,46.5,4610.375,2111.75,17.799999999999997,29.19,0.37711163888888893
159,200.0,0.3933,46.745000000000005,4610.365,2111.75,17.7,30.82,0.40021850000000003
160,200.0,0.39139999999999997,46.625,4610.365,2111.75,17.8,29.775000000000002,0.3857679166666667
161,200.0,0.38854999999999995,46.335,4610.365,2111.75,17.85,31.025,0.39922280555555556
162,200.0,0.39590000000000003,46.34,4610.365,2111.75,17.8,30.61,0.3937805277777778
163,200.0,0.3893,46.685,4610.365,2111.75,17.8,29.035,0.37670830555555557
164,200.0,0.39185,46.8,4610.365,2111.75,17.75,28.545,0.37123659722222224
165,200.0,0.392,45.885,4610.365,2111.75,18.0,31.36,0.3997223194444445
166,200.0,0.38925,46.605000000000004,4610.365,2111.75,18.049999999999997,30.03,0.3887956388888889
167,200.0,0.3903,47.14,4610.365,2111.75,17.65,29.185000000000002,0.38235698611111113
168,200.0,0.39085000000000003,46.68,4610.365,2111.75,17.85,32.5,0.42142888888888885
169,200.0,0.39,46.96,4610.365,2111.75,17.7,29.134999999999998,0.3799971111111111
170,200.0,0.388,46.495000000000005,4610.365,2111.75,17.85,30.28,0.39094695833333337
171,200.0,0.38985000000000003,47.2,4610.365,2111.75,17.6,30.725,0.40310275000000007
172,200.0,0.38844999999999996,46.74,4610.365,2111.75,17.75,32.295,0.41915706944444453
173,200.0,0.3883,45.785,4610.365,2111.75,17.95,29.445,0.3745854305555556
174,200.0,0.3873,46.16,4610.365,2111.75,17.799999999999997,30.715,0.39401005555555557
175,200.0,0.38525,46.765,4610.365,2111.75,17.700000000000003,28.59,0.3714415833333333
176,200.0,0.3921,46.335,4610.365,2111.75,17.9,29.674999999999997,0.3817257777777777
177,200.0,0.38560000000000005,46.269999999999996,4610.365,2111.75,17.8,31.369999999999997,0.4033078333333333
178,200.0,0.38715,46.629999999999995,4610.365,2111.75,17.75,32.2,0.4173340277777777
179,200.0,0.3858,46.025000000000006,4610.365,2111.75,17.799999999999997,32.745000000000005,0.41907550000000005
180,200.0,0.389,46.535,4610.365,2111.75,17.8,29.235,0.3779389166666667
181,200.0,0.38405,46.695,4610.365,2111.75,17.75,30.630000000000003,0.39766343055555553
182,200.0,0.38675000000000004,46.33,4610.365,2111.75,17.85,29.925,0.38537988888888886
183,200.0,0.38434999999999997,46.894999999999996,4610.365,2111.75,17.65,29.665,0.38681170833333334
184,200.0,0.3872,46.015,4610.365,2111.75,17.95,28.84,0.3685980277777778
185,200.0,0.38335,46.195,4610.365,2111.75,17.85,28.095,0.3606196944444444
186,200.0,0.38315,46.515,4610.365,2111.75,17.75,28.840000000000003,0.3726664166666667
187,200.0,0.38480000000000003,46.74,4610.365,2111.75,17.700000000000003,30.865000000000002,0.4008344027777778
188,200.0,0.38275000000000003,46.33,4610.365,2111.75,17.85,31.27,0.4024693055555555
189,200.0,0.3857,46.01,4610.365,2111.75,17.85,32.89,0.42047847222222223
190,200.0,0.38439999999999996,46.595,4610.365,2111.75,17.7,29.04,0.37584844444444443
191,200.0,0.3808,46.605000000000004,4610.365,2111.75,17.75,28.745,0.3721175277777778
192,200.0,0.38245,46.68,4610.365,2111.75,17.700000000000003,29.62,0.38425044444444445
193,200.0,0.38365,47.285,4610.365,2111.75,17.6,28.935000000000002,0.3801730138888889
194,200.0,0.38395,46.21,4610.365,2111.75,17.8,30.265,0.38866806944444443
195,200.0,0.37795,46.225,4610.365,2111.75,17.95,29.035,0.3729654027777778
196,200.0,0.38539999999999996,46.475,4610.365,2111.75,17.799999999999997,30.075,0.388178375
197,200.0,0.38385,46.685,4610.365,2111.75,17.75,29.83,0.3869405972222223
198,200.0,0.37860000000000005,46.665,4610.37,2111.75,17.549999999999997,29.285,0.3796979583333333
199,200.0,0.38365000000000005,46.379999999999995,4610.365,2111.75,17.75,30.465,0.39238775
200,200.0,0.3815,46.03,4610.365,2111.75,17.9,28.634999999999998,0.36632091666666666
Average,200.0,0.471387,46.70295,4610.247874999999,2111.75,17.767,29.9412,0.38848125888888885
