,Total Epochs,Loss,Time (s),CPU Memory (MB),GPU Memory (MB),CPU Usage (%),GPU Power (W),Power Work (Wh)
44,100.0,0.48358,45.782,4602.626,2111.75,17.84,30.177,0.38375434166666667
45,100.0,0.48149,45.89,4602.692,2111.75,17.889999999999997,29.647000000000002,0.37805011944444444
46,100.0,0.47831999999999997,45.410000000000004,4602.537,2111.75,17.94,29.838,0.376544475
47,100.0,0.47809,45.594,4602.581,2111.75,17.85,30.313,0.3839921666666667
48,100.0,0.47382,45.682,4602.576,2111.75,17.86,30.732,0.3898800277777778
49,100.0,0.47151,45.839999999999996,4602.717,2111.75,17.84,31.160000000000004,0.3969250833333333
50,100.0,0.47224000000000005,45.811,4602.511,2111.75,17.82,30.581,0.3892270638888889
51,100.0,0.46906,45.754000000000005,4602.607,2111.75,17.81,30.657999999999998,0.38975103888888885
52,100.0,0.46693999999999997,45.679,4602.486,2111.75,17.869999999999997,30.987000000000002,0.39331336111111115
53,100.0,0.46484000000000003,45.916000000000004,4602.681,2111.75,17.79,30.23,0.3857123027777778
54,100.0,0.46213999999999994,45.885000000000005,4602.611,2111.75,17.79,29.077999999999996,0.3706581277777778
55,100.0,0.46203000000000005,45.795,4602.6269999999995,2111.75,17.81,30.551,0.3888947722222222
56,100.0,0.46129999999999993,45.778,4602.567,2111.75,17.89,29.461000000000002,0.37466001111111114
57,100.0,0.45806,46.005,4602.567,2111.75,17.740000000000002,29.49,0.37696820833333333
58,100.0,0.45549,45.92,4602.677000000001,2111.75,17.78,29.842000000000002,0.3808653472222222
59,100.0,0.45661000000000007,45.940999999999995,4602.536,2111.75,17.81,29.443,0.3756723444444444
60,100.0,0.45315000000000005,45.864999999999995,4602.584,2111.75,17.8,30.587,0.38966467222222223
61,100.0,0.45334,45.944,4602.601000000001,2111.75,17.81,30.185000000000002,0.38528685
62,100.0,0.45163000000000003,45.918,4602.692,2111.75,17.82,29.796,0.3799966805555556
63,100.0,0.44947,45.859,4602.486,2111.75,17.84,30.083999999999996,0.38325766666666666
64,100.0,0.44889999999999997,45.93,4602.587,2111.75,17.81,30.381999999999998,0.3875839166666667
65,100.0,0.44814999999999994,46.048,4602.736,2111.75,17.740000000000002,29.298000000000002,0.3748705666666666
66,100.0,0.4447,45.817,4602.747,2111.75,17.82,30.738,0.3913154916666667
67,100.0,0.44512,45.791,4602.722,2111.75,17.84,29.663,0.37725745833333335
68,100.0,0.44428,45.745,4602.747,2111.75,17.79,29.738999999999997,0.37791742222222224
69,100.0,0.44234999999999997,45.816,4602.6720000000005,2111.75,17.82,29.695,0.37794914444444444
70,100.0,0.44184,45.666,4602.773999999999,2111.75,17.86,30.234,0.38359355277777774
71,100.0,0.44035,45.941,4602.676,2111.75,17.759999999999998,29.111,0.37149039166666664
72,100.0,0.43865,45.58,4602.772,2111.75,17.94,30.335,0.3841636222222222
73,100.0,0.43773999999999996,45.859,4602.6230000000005,2111.75,17.8,30.551,0.3891628444444445
74,100.0,0.43784,45.845,4602.798000000001,2111.75,17.8,29.645,0.37764241944444443
75,100.0,0.43425,45.925,4602.698,2111.75,17.84,30.793,0.39271578055555556
76,100.0,0.43558,45.8,4602.7480000000005,2111.75,17.869999999999997,30.335,0.3858263
77,100.0,0.43393,45.712,4602.6720000000005,2111.75,17.88,31.270999999999997,0.3970188361111111
78,100.0,0.433,45.718,4602.772,2111.75,17.88,29.541000000000004,0.37523385277777777
79,100.0,0.43234000000000006,45.694,4602.722,2111.75,17.82,29.855,0.379030125
80,100.0,0.43181,45.656,4602.7480000000005,2111.75,17.86,31.201999999999998,0.3956209138888889
81,100.0,0.43113999999999997,45.903,4602.699,2111.75,17.83,31.373,0.40014310000000003
82,100.0,0.42822000000000005,45.858,4602.747,2111.75,17.8,30.560000000000002,0.3891663444444444
83,100.0,0.42887000000000003,45.791000000000004,4602.722,2111.75,17.830000000000002,29.267000000000003,0.3723345694444445
84,100.0,0.4279,45.806,4602.6720000000005,2111.75,17.84,29.524,0.3756924833333333
