Starting job 7...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 3 | Pad: 1 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.4745, Time: 48.02s, CPU Mem: 4599.60 MB, GPU Mem: 2111.75 MB, CPU Usage: 16.30%, GPU Power: 33.47 W
Epoch 2/100, Loss: 1.1446, Time: 45.93s, CPU Mem: 4601.76 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.78 W
Epoch 3/100, Loss: 1.0452, Time: 45.73s, CPU Mem: 4602.02 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.42 W
Epoch 4/100, Loss: 0.9860, Time: 45.17s, CPU Mem: 4602.40 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.90 W
Epoch 5/100, Loss: 0.9375, Time: 45.27s, CPU Mem: 4602.04 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.22 W
Epoch 6/100, Loss: 0.8926, Time: 45.56s, CPU Mem: 4602.43 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.93 W
Epoch 7/100, Loss: 0.8535, Time: 44.70s, CPU Mem: 4602.57 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 29.92 W
Epoch 8/100, Loss: 0.8218, Time: 46.07s, CPU Mem: 4602.82 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.82 W
Epoch 9/100, Loss: 0.7909, Time: 45.72s, CPU Mem: 4602.07 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 27.62 W
Epoch 10/100, Loss: 0.7591, Time: 46.08s, CPU Mem: 4602.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.62 W
Epoch 11/100, Loss: 0.7359, Time: 46.08s, CPU Mem: 4602.82 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 27.52 W
Epoch 12/100, Loss: 0.7120, Time: 45.54s, CPU Mem: 4602.57 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.51 W
Epoch 13/100, Loss: 0.6924, Time: 45.15s, CPU Mem: 4602.07 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.90 W
