Starting job 9...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 7 | Pad: 5 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.4743, Time: 48.46s, CPU Mem: 4594.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 16.10%, GPU Power: 27.72 W
Epoch 2/100, Loss: 1.1596, Time: 44.74s, CPU Mem: 4596.97 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 29.32 W
Epoch 3/100, Loss: 1.0569, Time: 44.95s, CPU Mem: 4597.23 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 30.00 W
Epoch 4/100, Loss: 0.9913, Time: 44.90s, CPU Mem: 4597.60 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 33.57 W
Epoch 5/100, Loss: 0.9409, Time: 45.60s, CPU Mem: 4596.87 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.93 W
Epoch 6/100, Loss: 0.8983, Time: 45.50s, CPU Mem: 4597.27 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 27.62 W
Epoch 7/100, Loss: 0.8637, Time: 45.25s, CPU Mem: 4597.39 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 27.62 W
Epoch 8/100, Loss: 0.8288, Time: 44.99s, CPU Mem: 4597.64 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.51 W
Epoch 9/100, Loss: 0.7991, Time: 45.49s, CPU Mem: 4596.89 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.22 W
Epoch 10/100, Loss: 0.7710, Time: 45.42s, CPU Mem: 4597.28 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 27.82 W
Epoch 11/100, Loss: 0.7471, Time: 44.71s, CPU Mem: 4597.39 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 27.52 W
Epoch 12/100, Loss: 0.7264, Time: 45.31s, CPU Mem: 4597.64 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.58 W
Epoch 13/100, Loss: 0.7053, Time: 45.35s, CPU Mem: 4596.89 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.59 W
