Starting job 2...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 5 | Pad: 2 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.4753, Time: 48.95s, CPU Mem: 4595.92 MB, GPU Mem: 2111.75 MB, CPU Usage: 16.30%, GPU Power: 30.55 W
Epoch 2/100, Loss: 1.1581, Time: 45.55s, CPU Mem: 4599.40 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 30.07 W
Epoch 3/100, Loss: 1.0595, Time: 46.35s, CPU Mem: 4599.67 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.43 W
Epoch 4/100, Loss: 0.9933, Time: 45.90s, CPU Mem: 4600.05 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.16 W
Epoch 5/100, Loss: 0.9444, Time: 45.86s, CPU Mem: 4599.93 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.16 W
Epoch 6/100, Loss: 0.9000, Time: 46.20s, CPU Mem: 4600.44 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.47 W
Epoch 7/100, Loss: 0.8654, Time: 45.76s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.55 W
Epoch 8/100, Loss: 0.8331, Time: 45.35s, CPU Mem: 4600.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.25 W
Epoch 9/100, Loss: 0.8022, Time: 45.20s, CPU Mem: 4599.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 28.86 W
Epoch 10/100, Loss: 0.7732, Time: 46.02s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.77 W
Epoch 11/100, Loss: 0.7472, Time: 46.31s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.66 W
Epoch 12/100, Loss: 0.7219, Time: 46.73s, CPU Mem: 4600.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 35.30 W
Epoch 13/100, Loss: 0.7034, Time: 45.63s, CPU Mem: 4600.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.67 W
Epoch 14/100, Loss: 0.6858, Time: 45.86s, CPU Mem: 4599.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.86 W
Epoch 15/100, Loss: 0.6696, Time: 46.21s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.57 W
Epoch 16/100, Loss: 0.6572, Time: 46.82s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.50%, GPU Power: 31.15 W
Epoch 17/100, Loss: 0.6463, Time: 45.46s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 34.70 W
Epoch 18/100, Loss: 0.6349, Time: 46.77s, CPU Mem: 4600.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.86 W
Epoch 19/100, Loss: 0.6232, Time: 46.30s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 34.70 W
Epoch 20/100, Loss: 0.6131, Time: 45.97s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.66 W
Epoch 21/100, Loss: 0.6027, Time: 46.24s, CPU Mem: 4600.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.77 W
Epoch 22/100, Loss: 0.5940, Time: 46.01s, CPU Mem: 4600.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.67 W
Epoch 23/100, Loss: 0.5865, Time: 45.90s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.57 W
Epoch 24/100, Loss: 0.5766, Time: 45.07s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.67 W
Epoch 25/100, Loss: 0.5702, Time: 46.58s, CPU Mem: 4600.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 30.05 W
Epoch 26/100, Loss: 0.5619, Time: 45.93s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 30.36 W
Epoch 27/100, Loss: 0.5547, Time: 45.42s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 30.36 W
Epoch 28/100, Loss: 0.5518, Time: 45.63s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 31.54 W
Epoch 29/100, Loss: 0.5409, Time: 45.87s, CPU Mem: 4600.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 34.40 W
Epoch 30/100, Loss: 0.5384, Time: 46.35s, CPU Mem: 4600.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 33.01 W
