Starting job 7...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 5 | Pad: 2 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.5111, Time: 46.91s, CPU Mem: 4573.19 MB, GPU Mem: 2111.75 MB, CPU Usage: 16.40%, GPU Power: 27.72 W
Epoch 2/100, Loss: 1.1774, Time: 45.10s, CPU Mem: 4575.68 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.48 W
Epoch 3/100, Loss: 1.0745, Time: 45.21s, CPU Mem: 4575.94 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.21 W
Epoch 4/100, Loss: 1.0110, Time: 44.53s, CPU Mem: 4576.31 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.82 W
Epoch 5/100, Loss: 0.9583, Time: 44.82s, CPU Mem: 4575.57 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 29.21 W
Epoch 6/100, Loss: 0.9179, Time: 44.84s, CPU Mem: 4575.98 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.11 W
Epoch 7/100, Loss: 0.8812, Time: 44.83s, CPU Mem: 4576.15 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.11 W
Epoch 8/100, Loss: 0.8495, Time: 44.87s, CPU Mem: 4576.17 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.80 W
Epoch 9/100, Loss: 0.8203, Time: 44.77s, CPU Mem: 4576.15 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 29.32 W
Epoch 10/100, Loss: 0.7896, Time: 45.06s, CPU Mem: 4576.40 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 27.82 W
Epoch 11/100, Loss: 0.7632, Time: 45.28s, CPU Mem: 4576.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.70 W
Epoch 12/100, Loss: 0.7411, Time: 45.22s, CPU Mem: 4576.16 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 33.56 W
Epoch 13/100, Loss: 0.7168, Time: 44.85s, CPU Mem: 4575.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 30.90 W
Epoch 14/100, Loss: 0.7007, Time: 45.36s, CPU Mem: 4576.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.10 W
Epoch 15/100, Loss: 0.6847, Time: 44.37s, CPU Mem: 4576.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.42 W
Epoch 16/100, Loss: 0.6701, Time: 45.28s, CPU Mem: 4576.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.90 W
Epoch 17/100, Loss: 0.6591, Time: 45.48s, CPU Mem: 4576.16 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 27.92 W
Epoch 18/100, Loss: 0.6450, Time: 45.39s, CPU Mem: 4576.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.60 W
