Starting job 10...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 7 | Pad: 5 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.5099, Time: 48.56s, CPU Mem: 4587.31 MB, GPU Mem: 2111.75 MB, CPU Usage: 16.30%, GPU Power: 28.48 W
Epoch 2/100, Loss: 1.1620, Time: 46.56s, CPU Mem: 4589.03 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 31.63 W
Epoch 3/100, Loss: 1.0564, Time: 46.68s, CPU Mem: 4589.30 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.67 W
Epoch 4/100, Loss: 0.9855, Time: 46.34s, CPU Mem: 4589.66 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.75 W
Epoch 5/100, Loss: 0.9397, Time: 45.89s, CPU Mem: 4589.18 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.67 W
Epoch 6/100, Loss: 0.8985, Time: 45.78s, CPU Mem: 4589.68 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 30.95 W
Epoch 7/100, Loss: 0.8624, Time: 45.83s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.25 W
Epoch 8/100, Loss: 0.8302, Time: 46.05s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 32.12 W
Epoch 9/100, Loss: 0.8001, Time: 46.02s, CPU Mem: 4589.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.55 W
Epoch 10/100, Loss: 0.7743, Time: 46.52s, CPU Mem: 4589.33 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 32.01 W
Epoch 11/100, Loss: 0.7469, Time: 45.79s, CPU Mem: 4589.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.66 W
Epoch 12/100, Loss: 0.7250, Time: 46.38s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 29.06 W
Epoch 13/100, Loss: 0.7055, Time: 45.98s, CPU Mem: 4588.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.50%, GPU Power: 34.30 W
Epoch 14/100, Loss: 0.6899, Time: 47.03s, CPU Mem: 4589.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.50%, GPU Power: 29.37 W
Epoch 15/100, Loss: 0.6742, Time: 46.71s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.47 W
Epoch 16/100, Loss: 0.6614, Time: 46.15s, CPU Mem: 4589.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.46 W
Epoch 17/100, Loss: 0.6475, Time: 46.05s, CPU Mem: 4588.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.74 W
Epoch 18/100, Loss: 0.6381, Time: 46.12s, CPU Mem: 4589.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.57 W
Epoch 19/100, Loss: 0.6269, Time: 46.31s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.76 W
Epoch 20/100, Loss: 0.6159, Time: 46.70s, CPU Mem: 4589.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 35.19 W
Epoch 21/100, Loss: 0.6076, Time: 46.00s, CPU Mem: 4589.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 31.54 W
Epoch 22/100, Loss: 0.5987, Time: 46.59s, CPU Mem: 4588.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.55 W
Epoch 23/100, Loss: 0.5924, Time: 46.44s, CPU Mem: 4589.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.57 W
Epoch 24/100, Loss: 0.5830, Time: 45.92s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 29.66 W
Epoch 25/100, Loss: 0.5759, Time: 46.11s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 31.94 W
Epoch 26/100, Loss: 0.5679, Time: 46.84s, CPU Mem: 4589.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 32.12 W
Epoch 27/100, Loss: 0.5614, Time: 46.79s, CPU Mem: 4589.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 28.86 W
Epoch 28/100, Loss: 0.5564, Time: 46.14s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.26 W
Epoch 29/100, Loss: 0.5498, Time: 46.06s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.76 W
Epoch 30/100, Loss: 0.5460, Time: 47.53s, CPU Mem: 4589.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.40%, GPU Power: 28.96 W
Epoch 31/100, Loss: 0.5410, Time: 46.35s, CPU Mem: 4589.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.56 W
Epoch 32/100, Loss: 0.5292, Time: 46.51s, CPU Mem: 4589.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.77 W
Epoch 33/100, Loss: 0.5275, Time: 45.96s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.82 W
Epoch 34/100, Loss: 0.5248, Time: 46.29s, CPU Mem: 4588.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.47 W
Epoch 35/100, Loss: 0.5176, Time: 46.74s, CPU Mem: 4589.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.77 W
Epoch 36/100, Loss: 0.5150, Time: 46.37s, CPU Mem: 4589.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 31.54 W
Epoch 37/100, Loss: 0.5129, Time: 46.42s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 33.70 W
Epoch 38/100, Loss: 0.5079, Time: 47.14s, CPU Mem: 4589.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.40%, GPU Power: 30.76 W
Epoch 39/100, Loss: 0.5028, Time: 45.91s, CPU Mem: 4588.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 29.75 W
Epoch 40/100, Loss: 0.4979, Time: 46.49s, CPU Mem: 4589.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 32.23 W
Epoch 41/100, Loss: 0.5000, Time: 46.19s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.67 W
Epoch 42/100, Loss: 0.4926, Time: 47.12s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 28.57 W
Epoch 43/100, Loss: 0.4923, Time: 46.44s, CPU Mem: 4589.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.56 W
Epoch 44/100, Loss: 0.4888, Time: 46.54s, CPU Mem: 4589.35 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.65 W
Epoch 45/100, Loss: 0.4858, Time: 46.31s, CPU Mem: 4589.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.75 W
Epoch 46/100, Loss: 0.4830, Time: 46.33s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.07 W
Epoch 47/100, Loss: 0.4844, Time: 45.98s, CPU Mem: 4588.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.27 W
Epoch 48/100, Loss: 0.4800, Time: 45.92s, CPU Mem: 4589.35 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.72 W
Epoch 49/100, Loss: 0.4770, Time: 46.99s, CPU Mem: 4589.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.50%, GPU Power: 31.72 W
Epoch 50/100, Loss: 0.4730, Time: 46.28s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.75 W
Epoch 51/100, Loss: 0.4767, Time: 46.15s, CPU Mem: 4588.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.56 W
Epoch 52/100, Loss: 0.4702, Time: 45.99s, CPU Mem: 4589.35 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 33.52 W
Epoch 53/100, Loss: 0.4739, Time: 46.57s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.56 W
Epoch 54/100, Loss: 0.4720, Time: 45.72s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.57 W
Epoch 55/100, Loss: 0.4636, Time: 46.47s, CPU Mem: 4589.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 31.74 W
Epoch 56/100, Loss: 0.4666, Time: 45.70s, CPU Mem: 4589.34 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.43 W
Epoch 57/100, Loss: 0.4622, Time: 45.97s, CPU Mem: 4589.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 30.45 W
Epoch 58/100, Loss: 0.4644, Time: 47.03s, CPU Mem: 4589.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 29.76 W
Epoch 59/100, Loss: 0.4633, Time: 45.76s, CPU Mem: 4588.95 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.07 W
Epoch 60/100, Loss: 0.4576, Time: 46.72s, CPU Mem: 4589.36 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.57 W
Epoch 61/100, Loss: 0.4591, Time: 46.33s, CPU Mem: 4589.70 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.57 W
Epoch 62/100, Loss: 0.4569, Time: 46.40s, CPU Mem: 4589.45 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.47 W
Epoch 63/100, Loss: 0.4628, Time: 45.79s, CPU Mem: 4589.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.86 W
Epoch 64/100, Loss: 0.4507, Time: 46.32s, CPU Mem: 4589.20 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.26 W
Epoch 65/100, Loss: 0.4535, Time: 45.57s, CPU Mem: 4589.35 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.75 W
Epoch 66/100, Loss: 0.4531, Time: 46.08s, CPU Mem: 4589.46 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.26 W
Epoch 67/100, Loss: 0.4527, Time: 45.90s, CPU Mem: 4589.46 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.04 W
Epoch 68/100, Loss: 0.4502, Time: 45.52s, CPU Mem: 4589.21 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 31.64 W
Epoch 69/100, Loss: 0.4483, Time: 46.77s, CPU Mem: 4589.37 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.40%, GPU Power: 28.58 W
Epoch 70/100, Loss: 0.4483, Time: 45.43s, CPU Mem: 4589.46 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.57 W
Epoch 71/100, Loss: 0.4462, Time: 46.77s, CPU Mem: 4589.71 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 28.56 W
Epoch 72/100, Loss: 0.4500, Time: 47.03s, CPU Mem: 4589.21 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.40%, GPU Power: 29.86 W
Epoch 73/100, Loss: 0.4422, Time: 45.99s, CPU Mem: 4589.36 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.42 W
