Starting job 3...
Files already downloaded and verified
Files already downloaded and verified
Starting Training...
Dataset: CIFAR-10 | Algo: FF | Kernel: 5 | Pad: 2 | Opacity 0.3 | MaxPooling: TRUE
Channels: 3 → 64 → 128 → 256 → 512  Spatial Dimensions: 32 x 32 → 16 x 16 → 8 x 8 → 4 x 4 → 1 x 1
Epoch 1/100, Loss: 1.4908, Time: 47.56s, CPU Mem: 4610.33 MB, GPU Mem: 2111.75 MB, CPU Usage: 16.30%, GPU Power: 29.60 W
Epoch 2/100, Loss: 1.1691, Time: 45.52s, CPU Mem: 4612.79 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 34.14 W
Epoch 3/100, Loss: 1.0648, Time: 45.07s, CPU Mem: 4613.06 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 27.82 W
Epoch 4/100, Loss: 0.9971, Time: 45.01s, CPU Mem: 4613.44 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.63 W
Epoch 5/100, Loss: 0.9549, Time: 45.70s, CPU Mem: 4612.69 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 32.47 W
Epoch 6/100, Loss: 0.9116, Time: 45.02s, CPU Mem: 4613.09 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 30.01 W
Epoch 7/100, Loss: 0.8768, Time: 45.60s, CPU Mem: 4613.27 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 27.62 W
Epoch 8/100, Loss: 0.8448, Time: 44.54s, CPU Mem: 4613.52 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 27.53 W
Epoch 9/100, Loss: 0.8125, Time: 45.29s, CPU Mem: 4613.02 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.21 W
Epoch 10/100, Loss: 0.7828, Time: 44.70s, CPU Mem: 4613.16 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 29.81 W
Epoch 11/100, Loss: 0.7566, Time: 45.31s, CPU Mem: 4613.60 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.22 W
Epoch 12/100, Loss: 0.7338, Time: 45.31s, CPU Mem: 4613.60 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.89 W
Epoch 13/100, Loss: 0.7131, Time: 46.18s, CPU Mem: 4613.90 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 29.01 W
Epoch 14/100, Loss: 0.6930, Time: 45.99s, CPU Mem: 4613.15 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 32.57 W
Epoch 15/100, Loss: 0.6806, Time: 45.93s, CPU Mem: 4613.54 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 33.45 W
Epoch 16/100, Loss: 0.6648, Time: 46.00s, CPU Mem: 4613.90 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 30.29 W
Epoch 17/100, Loss: 0.6544, Time: 45.79s, CPU Mem: 4613.65 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.83 W
Epoch 18/100, Loss: 0.6415, Time: 45.56s, CPU Mem: 4613.15 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.02 W
Epoch 19/100, Loss: 0.6336, Time: 45.16s, CPU Mem: 4613.54 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 27.82 W
Epoch 20/100, Loss: 0.6258, Time: 45.55s, CPU Mem: 4613.90 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.63 W
Epoch 21/100, Loss: 0.6158, Time: 45.94s, CPU Mem: 4613.65 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 27.53 W
Epoch 22/100, Loss: 0.6063, Time: 46.18s, CPU Mem: 4613.90 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.83 W
Epoch 23/100, Loss: 0.5988, Time: 45.87s, CPU Mem: 4613.40 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 32.97 W
Epoch 24/100, Loss: 0.5887, Time: 46.27s, CPU Mem: 4613.55 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 30.69 W
Epoch 25/100, Loss: 0.5856, Time: 45.41s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 27.72 W
Epoch 26/100, Loss: 0.5749, Time: 45.58s, CPU Mem: 4613.66 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 33.07 W
Epoch 27/100, Loss: 0.5712, Time: 46.08s, CPU Mem: 4613.16 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 27.53 W
Epoch 28/100, Loss: 0.5619, Time: 45.08s, CPU Mem: 4613.55 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 31.87 W
Epoch 29/100, Loss: 0.5570, Time: 44.98s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.11 W
Epoch 30/100, Loss: 0.5530, Time: 45.53s, CPU Mem: 4613.66 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 27.72 W
Epoch 31/100, Loss: 0.5454, Time: 45.29s, CPU Mem: 4613.16 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 27.53 W
Epoch 32/100, Loss: 0.5401, Time: 45.15s, CPU Mem: 4613.55 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 27.62 W
Epoch 33/100, Loss: 0.5364, Time: 45.25s, CPU Mem: 4613.66 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 27.52 W
Epoch 34/100, Loss: 0.5300, Time: 45.47s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 27.43 W
Epoch 35/100, Loss: 0.5253, Time: 45.69s, CPU Mem: 4613.66 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 29.32 W
Epoch 36/100, Loss: 0.5201, Time: 45.41s, CPU Mem: 4613.16 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.39 W
Epoch 37/100, Loss: 0.5176, Time: 44.88s, CPU Mem: 4613.55 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 27.72 W
Epoch 38/100, Loss: 0.5161, Time: 45.78s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.69 W
Epoch 39/100, Loss: 0.5080, Time: 44.68s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 27.62 W
Epoch 40/100, Loss: 0.5067, Time: 46.53s, CPU Mem: 4613.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 27.52 W
Epoch 41/100, Loss: 0.5019, Time: 46.52s, CPU Mem: 4613.55 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 31.58 W
Epoch 42/100, Loss: 0.4989, Time: 45.93s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 27.62 W
Epoch 43/100, Loss: 0.4969, Time: 45.69s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 30.60 W
Epoch 44/100, Loss: 0.4920, Time: 45.16s, CPU Mem: 4613.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.79 W
Epoch 45/100, Loss: 0.4940, Time: 44.74s, CPU Mem: 4613.56 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.79 W
Epoch 46/100, Loss: 0.4877, Time: 45.17s, CPU Mem: 4613.66 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.64 W
Epoch 47/100, Loss: 0.4893, Time: 44.91s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 33.85 W
Epoch 48/100, Loss: 0.4846, Time: 44.49s, CPU Mem: 4613.16 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 30.51 W
Epoch 49/100, Loss: 0.4817, Time: 45.58s, CPU Mem: 4613.56 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 32.28 W
Epoch 50/100, Loss: 0.4787, Time: 45.26s, CPU Mem: 4613.66 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.97 W
Epoch 51/100, Loss: 0.4748, Time: 45.44s, CPU Mem: 4613.66 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 28.73 W
Epoch 52/100, Loss: 0.4773, Time: 45.34s, CPU Mem: 4613.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 30.70 W
Epoch 53/100, Loss: 0.4737, Time: 45.44s, CPU Mem: 4613.55 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 27.53 W
Epoch 54/100, Loss: 0.4695, Time: 44.74s, CPU Mem: 4613.66 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 27.72 W
Epoch 55/100, Loss: 0.4690, Time: 45.30s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 30.30 W
Epoch 56/100, Loss: 0.4721, Time: 44.64s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 31.39 W
Epoch 57/100, Loss: 0.4634, Time: 45.35s, CPU Mem: 4613.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 27.62 W
Epoch 58/100, Loss: 0.4625, Time: 44.89s, CPU Mem: 4613.56 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.83 W
Epoch 59/100, Loss: 0.4638, Time: 45.71s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 27.72 W
Epoch 60/100, Loss: 0.4623, Time: 45.26s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 31.58 W
Epoch 61/100, Loss: 0.4591, Time: 45.49s, CPU Mem: 4613.41 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 28.63 W
Epoch 62/100, Loss: 0.4612, Time: 45.26s, CPU Mem: 4613.56 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 34.64 W
Epoch 63/100, Loss: 0.4554, Time: 45.68s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 33.06 W
Epoch 64/100, Loss: 0.4594, Time: 44.64s, CPU Mem: 4613.91 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 33.55 W
Epoch 65/100, Loss: 0.4527, Time: 44.60s, CPU Mem: 4613.66 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 28.32 W
Epoch 66/100, Loss: 0.4520, Time: 45.18s, CPU Mem: 4613.92 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 32.26 W
Epoch 67/100, Loss: 0.4500, Time: 45.16s, CPU Mem: 4613.92 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 27.62 W
Epoch 68/100, Loss: 0.4513, Time: 45.13s, CPU Mem: 4613.92 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 27.52 W
Epoch 69/100, Loss: 0.4504, Time: 44.70s, CPU Mem: 4613.67 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 30.30 W
Epoch 70/100, Loss: 0.4505, Time: 45.17s, CPU Mem: 4613.93 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 27.52 W
Epoch 71/100, Loss: 0.4483, Time: 45.59s, CPU Mem: 4613.92 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.40 W
Epoch 72/100, Loss: 0.4410, Time: 45.04s, CPU Mem: 4613.92 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.00%, GPU Power: 32.67 W
Epoch 73/100, Loss: 0.4517, Time: 45.80s, CPU Mem: 4613.67 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.60%, GPU Power: 31.48 W
Epoch 74/100, Loss: 0.4402, Time: 45.32s, CPU Mem: 4613.92 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 28.73 W
Epoch 75/100, Loss: 0.4394, Time: 45.07s, CPU Mem: 4613.92 MB, GPU Mem: 2111.75 MB, CPU Usage: 18.10%, GPU Power: 28.22 W
Epoch 76/100, Loss: 0.4460, Time: 46.13s, CPU Mem: 4613.92 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 30.01 W
Epoch 77/100, Loss: 0.4397, Time: 45.86s, CPU Mem: 4613.67 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.70%, GPU Power: 30.70 W
Epoch 78/100, Loss: 0.4422, Time: 45.25s, CPU Mem: 4613.92 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.90%, GPU Power: 29.60 W
Epoch 79/100, Loss: 0.4383, Time: 45.61s, CPU Mem: 4613.92 MB, GPU Mem: 2111.75 MB, CPU Usage: 17.80%, GPU Power: 30.70 W
